#Wavenumber,e1,e2
13689,1.853442978,1.45114161
13692,1.853335045,1.450186997
13695,1.853243876,1.449229596
13698,1.853131507,1.44827711
13701,1.853035882,1.44732183
13704,1.852918575,1.446371582
13707,1.852817994,1.445418533
13710,1.852695121,1.44447066
13713,1.852588957,1.44351998
13716,1.852459721,1.442574657
13719,1.852347176,1.441626521
13722,1.852210523,1.440683978
13725,1.852090545,1.439738617
13728,1.851945033,1.438799167
13731,1.851816181,1.437856894
13734,1.851659713,1.43692099
13737,1.851519895,1.43598226
13740,1.851349166,1.435050613
13743,1.85119508,1.434116139
13746,1.851004118,1.433190027
13749,1.850829799,1.432261089
13752,1.850604619,1.431343488
13755,1.850396105,1.430423067
13758,1.850066572,1.429528809
13761,1.849718942,1.428466259
13764,1.84946116,1.427385737
13767,1.849219919,1.42630266
13770,1.848998139,1.425216388
13773,1.848792801,1.424127538
13776,1.848592848,1.423038443
13779,1.848409265,1.421946753
13782,1.848225043,1.42085608
13785,1.848057127,1.419762796
13788,1.847885233,1.418671231
13791,1.847729589,1.41757704
13794,1.847567851,1.416485014
13797,1.847422308,1.41539035
13800,1.847269211,1.41429816
13803,1.847132258,1.413203318
13806,1.846986687,1.41211118
13809,1.846857211,1.411016377
13812,1.846718306,1.409924452
13815,1.846595449,1.40882985
13818,1.846462527,1.407738267
13821,1.846345606,1.406643994
13824,1.84621811,1.405552854
13827,1.846106567,1.404459012
13830,1.84598403,1.403368398
13833,1.8458774,1.402275071
13836,1.845759428,1.401185054
13839,1.845657316,1.400092312
13842,1.845543565,1.39900295
13845,1.84544563,1.397910852
13848,1.845335802,1.396822196
13851,1.845241744,1.395730793
13854,1.845135573,1.394642887
13857,1.845045127,1.393552223
13860,1.844942376,1.392465107
13863,1.844855304,1.391375222
13866,1.844755756,1.39028893
13869,1.844671842,1.389199858
13872,1.844575301,1.388114421
13875,1.844494347,1.387026195
13878,1.844400629,1.385941642
13881,1.844322453,1.38485429
13884,1.844231388,1.383770649
13887,1.844155819,1.382684198
13890,1.844067246,1.381601492
13893,1.843994122,1.380515968
13896,1.843907889,1.379434223
13899,1.843837057,1.378349649
13902,1.843753016,1.377268887
13905,1.843684329,1.376185287
13908,1.843602339,1.37510553
13911,1.843535654,1.374022927
13914,1.843455576,1.372944198
13917,1.843390753,1.371862616
13920,1.843312451,1.370784937
13923,1.843249352,1.369704396
13926,1.843172688,1.368627791
13929,1.843111176,1.367548316
13932,1.843036014,1.366472807
13935,1.842975948,1.365394423
13938,1.842902149,1.364320036
13941,1.84284339,1.363242767
13944,1.84277081,1.362169527
13947,1.842713212,1.361093401
13950,1.842641703,1.360021336
13953,1.842585116,1.358946381
13956,1.842514523,1.357875523
13959,1.842458788,1.35680177
13962,1.842388948,1.35573215
13965,1.842333897,1.354659635
13968,1.842264633,1.353591291
13971,1.842210087,1.35252005
13974,1.84214121,1.351453022
13977,1.842086973,1.350383099
13980,1.842018274,1.349317434
13983,1.841964132,1.348248877
13986,1.841895383,1.347184626
13989,1.841841097,1.34611749
13992,1.841772038,1.345054715
13995,1.841717341,1.343989063
13998,1.841647679,1.342927834
14001,1.841592264,1.34186374
14004,1.84152166,1.340804141
14007,1.841465173,1.339741693
14010,1.841393229,1.338683823
14013,1.841335251,1.337623126
14016,1.841261491,1.336567106
14019,1.841201518,1.33550829
14022,1.841125362,1.334454269
14025,1.841062774,1.333397493
14028,1.840983492,1.332345662
14031,1.840917508,1.331291132
14034,1.840834154,1.330241739
14037,1.84076375,1.329189724
14040,1.840675054,1.328143105
14043,1.840598833,1.327093977
14046,1.840502977,1.326050614
14049,1.840418918,1.325004912
14052,1.840313103,1.32396555
14055,1.84021802,1.322924121
14058,1.84009734,1.321890065
14061,1.839985477,1.320854444
14064,1.839839016,1.319828587
14067,1.839696893,1.318802351
14070,1.839474983,1.317797786
14073,1.839206931,1.31669216
14076,1.838981023,1.315519523
14079,1.838804656,1.3143349
14082,1.838638977,1.313148475
14085,1.838500109,1.31195596
14088,1.838362831,1.310764
14091,1.838247787,1.309567102
14094,1.838130433,1.308371765
14097,1.838033341,1.307171963
14100,1.837931777,1.30597428
14103,1.837849373,1.304772382
14106,1.837761126,1.303572956
14109,1.837691337,1.30236946
14112,1.83761476,1.301168681
14115,1.837556157,1.299963922
14118,1.837490077,1.298762058
14121,1.837441618,1.297556271
14124,1.837385162,1.296353514
14127,1.83734606,1.29514687
14130,1.837298554,1.293943362
14133,1.837268198,1.292735985
14136,1.837229111,1.291531831
14139,1.837207015,1.290323815
14142,1.837175922,1.289119093
14145,1.837161698,1.287910506
14148,1.837138257,1.286705273
14151,1.837131589,1.285496165
14154,1.837115521,1.284290461
14157,1.837116154,1.283080866
14160,1.837107234,1.28187472
14163,1.837114962,1.280664659
14166,1.837113006,1.279458084
14169,1.837127666,1.278247569
14172,1.837132529,1.277040571
14175,1.837153995,1.275829601
14178,1.837165566,1.274622177
14181,1.837193742,1.273410743
14184,1.83721194,1.272202882
14187,1.837246763,1.270990967
14190,1.837271534,1.269782648
14193,1.837312969,1.268570227
14196,1.837344288,1.267361422
14199,1.837392326,1.266148462
14202,1.837430194,1.264939136
14205,1.837484856,1.263725593
14208,1.8375293,1.262515702
14211,1.837590638,1.261301527
14214,1.837641715,1.260091017
14217,1.837709808,1.258876148
14220,1.837767605,1.257664957
14223,1.83784257,1.256449321
14226,1.837907206,1.255237376
14229,1.837989198,1.254020889
14232,1.838060832,1.252808103
14235,1.83815005,1.251590666
14238,1.838228886,1.250376938
14241,1.838325582,1.249158433
14244,1.838411874,1.247943645
14247,1.838516367,1.246723933
14250,1.838610437,1.245507945
14253,1.838723126,1.244286859
14256,1.838825376,1.243069501
14259,1.838946768,1.241846839
14262,1.839057705,1.24062791
14265,1.839188447,1.239403421
14268,1.839308719,1.238182668
14271,1.839449656,1.236956037
14274,1.839580108,1.235733144
14277,1.839732369,1.234503959
14280,1.839874132,1.233278512
14283,1.840039287,1.232046216
14286,1.840193928,1.230817654
14289,1.84037428,1.229581446
14292,1.840544101,1.228348965
14295,1.840743315,1.227107595
14298,1.840931972,1.225869941
14301,1.841156707,1.224621175
14304,1.84137085,1.223376105
14307,1.841636768,1.222114772
14310,1.841892027,1.220857092
14313,1.842277909,1.21955753
14316,1.842713141,1.218447556
14319,1.843042036,1.217371848
14322,1.843360547,1.216299475
14325,1.843651862,1.215235952
14328,1.843932869,1.214175824
14331,1.8442025,1.213119467
14334,1.844461878,1.21206654
14337,1.844716648,1.211015207
14340,1.844961208,1.209967331
14343,1.845204908,1.208919835
14346,1.845438437,1.207875818
14349,1.845673481,1.206831407
14352,1.845898389,1.205790492
14355,1.846126449,1.204748645
14358,1.846344405,1.203710308
14361,1.846566704,1.202670643
14364,1.846778934,1.201634501
14367,1.84699641,1.200596724
14370,1.847203849,1.199562481
14373,1.847417241,1.19852636
14376,1.847620628,1.197493783
14379,1.847830535,1.196459128
14382,1.84803047,1.195428027
14385,1.848237387,1.194394681
14388,1.848434364,1.193364896
14391,1.848638708,1.192332725
14394,1.848833145,1.191304122
14397,1.849035271,1.190273011
14400,1.849227524,1.189245473
14403,1.849427741,1.18821532
14406,1.849618117,1.187188745
14409,1.849816692,1.186159461
14412,1.850005462,1.18513376
14415,1.850202633,1.184105264
14418,1.850390034,1.183080355
14421,1.850586015,1.182052574
14424,1.85077226,1.181028383
14427,1.85096724,1.180001251
14430,1.85115252,1.178977711
14433,1.851346673,1.177951166
14436,1.851531163,1.176928214
14439,1.851724646,1.175902198
14442,1.851908504,1.174879777
14445,1.852101464,1.173854236
14448,1.852284837,1.172832291
14451,1.852477408,1.171807173
14454,1.852660433,1.170785651
14457,1.852852741,1.169760909
14460,1.853035545,1.168739761
14463,1.85322771,1.167715346
14466,1.853410413,1.166694524
14469,1.853602547,1.165670391
14472,1.853785263,1.164649848
14475,1.853977474,1.163625953
14478,1.854160312,1.162605645
14481,1.854352704,1.161581943
14484,1.85453577,1.160561823
14487,1.854728443,1.159538272
14490,1.85491184,1.158518297
14493,1.855104892,1.157494853
14496,1.85528872,1.156474978
14499,1.85548225,1.155451597
14502,1.855666608,1.154431778
14505,1.855860712,1.153408416
14508,1.856045701,1.152388607
14511,1.856240476,1.151365219
14514,1.856426196,1.150345373
14517,1.856621741,1.149321913
14520,1.856808294,1.148301983
14523,1.857004712,1.147278403
14526,1.857192205,1.146258338
14529,1.8573896,1.145234587
14532,1.857578144,1.144214334
14535,1.857776628,1.143190359
14538,1.85796634,1.142169863
14541,1.858166032,1.141145608
14544,1.858357038,1.140124808
14547,1.858558066,1.139100209
14550,1.858750505,1.138079039
14553,1.858953011,1.13705403
14556,1.859147035,1.136032417
14559,1.859351177,1.135006922
14562,1.85954696,1.133984785
14565,1.85975292,1.132958718
14568,1.859950663,1.131935961
14571,1.860158653,1.130909223
14574,1.860358594,1.129885737
14577,1.860568869,1.128858209
14580,1.8607713,1.12783386
14583,1.860984179,1.126805398
14586,1.861189472,1.125780017
14589,1.861405364,1.124750435
14592,1.861614013,1.123723802
14595,1.861833481,1.122692852
14598,1.862046186,1.121664661
14601,1.862270056,1.120631981
14604,1.8624879,1.119601762
14607,1.862717538,1.118566765
14610,1.862942452,1.117533696
14613,1.863180636,1.116495208
14616,1.863417096,1.115457407
14619,1.863674256,1.114411083
14622,1.863951826,1.113376838
14625,1.86424218,1.11237829
14628,1.8645011,1.111392599
14631,1.864765863,1.110404395
14634,1.865014168,1.109422929
14637,1.865269822,1.108438329
14640,1.865512049,1.107459245
14643,1.86576227,1.106476752
14646,1.866000388,1.105499254
14649,1.866246857,1.104518186
14652,1.866481977,1.103541821
14655,1.866725673,1.102561779
14658,1.866958516,1.101586254
14661,1.86720009,1.100606972
14664,1.867431167,1.099632078
14667,1.867671086,1.098653362
14670,1.86790078,1.097678938
14673,1.868139401,1.096700641
14676,1.868368015,1.09572656
14679,1.868605622,1.09474856
14682,1.868833402,1.093774716
14685,1.869070227,1.092796914
14688,1.869297381,1.091823218
14691,1.86953362,1.090845526
14694,1.869760325,1.089871898
14697,1.869996149,1.088894241
14700,1.870222561,1.08792061
14703,1.87045812,1.08694292
14706,1.870684377,1.085969222
14709,1.870919804,1.084991434
14712,1.871146033,1.084017609
14715,1.871381449,1.083039666
14718,1.871607763,1.082065658
14721,1.871843281,1.081087505
14724,1.872069788,1.08011326
14727,1.872305512,1.079134844
14730,1.872532311,1.078160312
14733,1.872768339,1.077181582
14736,1.872995526,1.076206713
14739,1.87323195,1.075227621
14742,1.873459614,1.074252366
14745,1.873696524,1.073272863
14748,1.873924753,1.072297174
14751,1.874162235,1.071317213
14754,1.874391114,1.070341044
14757,1.874629252,1.069360577
14760,1.874858863,1.06838388
14763,1.875097739,1.06740286
14766,1.875328164,1.066425588
14769,1.87556786,1.065443968
14772,1.87579918,1.064466073
14775,1.876039776,1.063483805
14778,1.876272072,1.062505238
14781,1.876513648,1.061522274
14784,1.876747002,1.060542987
14787,1.87698964,1.059559276
14790,1.877224133,1.058579219
14793,1.877467916,1.057594711
14796,1.87770363,1.056613832
14799,1.87794864,1.055628476
14802,1.878185662,1.05464672
14805,1.878431985,1.053660462
14808,1.8786704,1.052677777
14811,1.878918124,1.051690561
14814,1.879158023,1.050706889
14817,1.879407237,1.049718657
14820,1.879648712,1.048733939
14823,1.879899511,1.047744632
14826,1.880142658,1.046758806
14829,1.880395139,1.04576836
14832,1.880640059,1.044781361
14835,1.880894325,1.043789712
14838,1.881141123,1.042801472
14841,1.881397281,1.041808549
14844,1.881646069,1.040818997
14847,1.881904232,1.039824727
14850,1.882155128,1.038833785
14853,1.882415417,1.037838091
14856,1.882668547,1.03684568
14859,1.882931089,1.035848477
14862,1.883186587,1.03485451
14865,1.883451521,1.033855712
14868,1.88370953,1.032860095
14871,1.883977004,1.031859605
14874,1.884237682,1.030862239
14877,1.884507854,1.029859956
14880,1.88477137,1.028860733
14883,1.885044416,1.027856544
14886,1.885310954,1.026855347
14889,1.885587066,1.025849131
14892,1.885856829,1.024845831
14895,1.886136216,1.023837456
14898,1.88640943,1.02283191
14901,1.886692325,1.021821229
14904,1.88696924,1.020813282
14907,1.887255905,1.019800132
14910,1.887536803,1.018789609
14913,1.88782753,1.017773807
14916,1.888112729,1.01676051
14919,1.888407854,1.015741851
14922,1.888697719,1.014725558
14925,1.888997624,1.013703806
14928,1.889292578,1.01268426
14931,1.889597708,1.011659145
14934,1.889898244,1.010636047
14937,1.890209125,1.009607252
14940,1.89051583,1.008580251
14943,1.890833089,1.007547401
14946,1.891146674,1.006516074
14949,1.891471076,1.005478716
14952,1.891792417,1.004442547
14955,1.892124916,1.003400119
14958,1.892455122,1.002358459
14961,1.892796942,1.001310247
14964,1.893137467,1.000262254
14967,1.893490236,0.999207316
14970,1.893843062,0.998151852
14973,1.894209057,0.997088884
14976,1.894577053,0.996024315
14979,1.894959691,0.994951378
14982,1.895347373,0.993875154
14985,1.895752379,0.992789028
14988,1.896167896,0.991696593
14991,1.896607058,0.990590716
14994,1.89706948,0.989471501
14997,1.897587421,0.988321341
15000,1.898233439,0.987198197
15003,1.898921059,0.986246538
15006,1.899504314,0.985350698
15009,1.900079465,0.984458305
15012,1.900614383,0.983587049
15015,1.901147648,0.982715827
15018,1.901653559,0.981858835
15021,1.902160585,0.981000417
15024,1.902645803,0.98015328
15027,1.903133674,0.979303905
15030,1.903602839,0.978464179
15033,1.904075633,0.977621699
15036,1.904531711,0.976787831
15039,1.904992092,0.975950848
15042,1.905437146,0.975121763
15045,1.905886997,0.974289298
15048,1.906322549,0.973464207
15051,1.906763272,0.972635531
15054,1.907190493,0.971813828
15057,1.90762318,0.970988377
15060,1.908043,0.970169584
15063,1.908468523,0.969346909
15066,1.908881701,0.968530636
15069,1.909300776,0.967710368
15072,1.909707944,0.966896291
15075,1.910121169,0.966078124
15078,1.910522862,0.965265969
15081,1.910930748,0.964449641
15084,1.911327426,0.963639172
15087,1.911730413,0.962824457
15090,1.912122476,0.96201547
15093,1.912520948,0.961202171
15096,1.912908749,0.960394484
15099,1.913303045,0.959582427
15102,1.913686897,0.958775879
15105,1.914077319,0.957964908
15108,1.914457503,0.957159355
15111,1.914844324,0.956349329
15114,1.915221094,0.955544639
15117,1.915604559,0.95473543
15120,1.915978146,0.953931483
15123,1.91635848,0.953122975
15126,1.916729095,0.952319659
15129,1.917106504,0.951511744
15132,1.917474343,0.950708957
15135,1.917849017,0.949901533
15138,1.918214261,0.949099179
15141,1.918586377,0.948292153
15144,1.918949194,0.947490141
15147,1.919318918,0.946683424
15150,1.919679466,0.945881669
15153,1.920046951,0.945075177
15156,1.92040538,0.944273598
15159,1.920770773,0.943467251
15162,1.921127222,0.94266577
15165,1.921490662,0.941859491
15168,1.921845265,0.941058034
15171,1.922206882,0.94025175
15174,1.922559768,0.939450245
15177,1.922919688,0.938643883
15180,1.923270978,0.93784226
15183,1.923629323,0.937035752
15186,1.923979134,0.936233942
15189,1.924336019,0.935427221
15192,1.924684467,0.934625158
15195,1.925040004,0.933818156
15198,1.925387197,0.933015774
15201,1.925741497,0.932208426
15204,1.926087543,0.93140566
15207,1.926440712,0.930597902
15210,1.926785716,0.929794687
15213,1.927137858,0.928986454
15216,1.927481924,0.928182727
15219,1.927833141,0.927373954
15222,1.928176371,0.92656965
15225,1.928526765,0.925760274
15228,1.928869259,0.924955327
15231,1.929218931,0.924145283
15234,1.929560789,0.92333963
15237,1.929909839,0.922528851
15240,1.930251161,0.921722425
15243,1.930599688,0.920910846
15246,1.930940575,0.92010358
15249,1.93128868,0.919291133
15252,1.931629232,0.918482958
15255,1.931977016,0.917669574
15258,1.932317335,0.916860421
15261,1.9326649,0.916046029
15264,1.933005089,0.915235825
15267,1.93335254,0.914420353
15270,1.933692705,0.913609024
15273,1.934040147,0.912792395
15276,1.934380395,0.911979864
15279,1.934727937,0.911162001
15282,1.93506838,0.910348187
15285,1.935416135,0.909529009
15288,1.935756886,0.908713829
15291,1.936104969,0.90789325
15294,1.936446148,0.907076616
15297,1.936794679,0.906254547
15300,1.93713641,0.905436367
15303,1.937485516,0.904612713
15306,1.937827928,0.90379289
15309,1.938177741,0.902967553
15312,1.938520971,0.902145982
15315,1.93887163,0.901318856
15318,1.939215823,0.900495428
15321,1.939567475,0.899666399
15324,1.939912786,0.898840995
15327,1.940265588,0.898009943
15330,1.940612181,0.897182437
15333,1.940966304,0.89634923
15336,1.941314356,0.895519484
15339,1.941669981,0.894683982
15342,1.942019685,0.893851846
15345,1.942377011,0.893013894
15348,1.942728577,0.892179205
15351,1.94308782,0.891338634
15354,1.943441478,0.890501213
15357,1.943802877,0.889657836
15360,1.944158883,0.888817482
15363,1.944522702,0.887971093
15366,1.94488134,0.887127583
15369,1.945247877,0.886277949
15372,1.945609469,0.885431033
15375,1.945979059,0.88457789
15378,1.946343969,0.883727282
15381,1.946716997,0.882870331
15384,1.947085647,0.882015703
15387,1.947462555,0.881154597
15390,1.947835436,0.880295565
15393,1.948216746,0.879429898
15396,1.948594439,0.878566011
15399,1.948980771,0.8776953
15402,1.949363978,0.876826015
15405,1.949756088,0.875949675
15408,1.950145671,0.875074325
15411,1.950544498,0.874191632
15414,1.95094155,0.873309378
15417,1.951348295,0.872419408
15420,1.951754241,0.87152916
15423,1.952170502,0.870630691
15426,1.952587284,0.869730968
15429,1.953015291,0.868822305
15432,1.953445716,0.867910981
15435,1.95388881,0.866989597
15438,1.954337295,0.866063348
15441,1.954801073,0.86512504
15444,1.955275578,0.86417791
15447,1.955771553,0.863214095
15450,1.9562907,0.862232248
15453,1.956862435,0.861210771
15456,1.957573457,0.860198908
15459,1.958351147,0.859362559
15462,1.959027488,0.858599132
15465,1.959694371,0.857841395
15468,1.960322487,0.857111029
15471,1.96094744,0.856381865
15474,1.961546184,0.855670997
15477,1.962144465,0.854959414
15480,1.962721944,0.854262252
15483,1.96330046,0.853563313
15486,1.963861193,0.852876649
15489,1.964423917,0.852187535
15492,1.964970791,0.851509333
15495,1.965520315,0.850828214
15498,1.966055338,0.850157069
15501,1.966593492,0.849482664
15504,1.967118141,0.848817547
15507,1.967646289,0.848148907
15510,1.9681617,0.84748903
15513,1.968680898,0.846825423
15516,1.969187972,0.846170168
15519,1.969699065,0.845511014
15522,1.970198535,0.844859878
15525,1.970702215,0.844204703
15528,1.97119469,0.843557272
15531,1.971691534,0.842905683
15534,1.972177528,0.842261609
15537,1.972668025,0.841613276
15540,1.973147979,0.840972262
15543,1.97363255,0.8403269
15546,1.974106846,0.839688689
15549,1.974585858,0.839046055
15552,1.975054831,0.838410423
15555,1.975528604,0.8377703
15558,1.97599255,0.837137052
15561,1.976461371,0.836499251
15564,1.976920554,0.835868211
15567,1.977384678,0.835232562
15570,1.977839334,0.834603574
15573,1.97829899,0.833969928
15576,1.978749334,0.83334285
15579,1.979204729,0.832711069
15582,1.979650957,0.832085775
15585,1.98010228,0.831455735
15588,1.980544568,0.830832108
15591,1.980991992,0.830203697
15594,1.981430504,0.829581631
15597,1.981874189,0.828954744
15600,1.982309074,0.828334141
15603,1.982749166,0.827708684
15606,1.983180564,0.827089452
15609,1.983617199,0.826465337
15612,1.984045239,0.825847394
15615,1.984478543,0.825224537
15618,1.984903347,0.824607805
15621,1.985333437,0.823986132
15624,1.985755116,0.823370537
15627,1.986182104,0.822749975
15630,1.986600764,0.822135449
15633,1.987024752,0.821515932
15636,1.987440493,0.820902411
15639,1.987861579,0.820283876
15642,1.988274494,0.8196713
15645,1.98869277,0.819053687
15648,1.989102946,0.818441998
15651,1.989518499,0.817825251
15654,1.989926022,0.817214395
15657,1.990338933,0.816598461
15660,1.990743881,0.815988387
15663,1.99115423,0.815373214
15666,1.991556678,0.814763873
15669,1.991964538,0.814149414
15672,1.99236456,0.813540759
15675,1.992770002,0.812926968
15678,1.993167664,0.812318953
15681,1.993570757,0.811705785
15684,1.993966126,0.811098369
15687,1.994366933,0.810485782
15690,1.994760073,0.809878922
15693,1.995158656,0.809266875
15696,1.995549626,0.808660533
15699,1.995946045,0.808048987
15702,1.996334903,0.807443123
15705,1.996729216,0.806832041
15708,1.997116017,0.806226618
15711,1.997508279,0.805615962
15714,1.997893078,0.805010946
15717,1.998283341,0.804400681
15720,1.998666189,0.803796036
15723,1.999054505,0.803186127
15726,1.999435453,0.802581819
15729,1.999821871,0.801972234
15732,2.000200967,0.801368231
15735,2.000585535,0.800758936
15738,2.000962825,0.800155206
15741,2.001345591,0.79954617
15744,2.001721121,0.798942681
15747,2.002102129,0.798333873
15750,2.002475943,0.797730595
15753,2.002855236,0.797121984
15756,2.003227378,0.796518887
15759,2.003605,0.795910444
15762,2.00397551,0.795307498
15765,2.004351502,0.794699194
15768,2.004720422,0.794096372
15771,2.005094824,0.793488177
15774,2.005462194,0.792885449
15777,2.005835045,0.792277336
15780,2.006200903,0.791674675
15783,2.006572243,0.791066616
15786,2.006936627,0.790463995
15789,2.007306494,0.789855962
15792,2.007669441,0.789253353
15795,2.00803787,0.78864532
15798,2.008399417,0.788042695
15801,2.008766446,0.787434635
15804,2.009126628,0.786831969
15807,2.009492292,0.786223855
15810,2.009851145,0.785621122
15813,2.010215478,0.785012927
15816,2.010573035,0.7844101
15819,2.010936072,0.783801798
15822,2.011292369,0.783198851
15825,2.011654144,0.782590417
15828,2.012009212,0.781987325
15831,2.012369758,0.781378732
15834,2.012723632,0.780775468
15837,2.013082982,0.78016669
15840,2.013435693,0.779563229
15843,2.01379388,0.778954241
15846,2.014145461,0.778350557
15849,2.014502516,0.777741333
15852,2.014852998,0.777137399
15855,2.015208954,0.776527914
15858,2.015558369,0.775923705
15861,2.015913256,0.775313932
15864,2.016261636,0.774709423
15867,2.016615486,0.774099335
15870,2.016962861,0.773494499
15873,2.017315706,0.772884072
15876,2.017662106,0.772278883
15879,2.018013976,0.771668089
15882,2.018359432,0.771062522
15885,2.018710358,0.770451335
15888,2.019054902,0.769845362
15891,2.019404914,0.769233755
15894,2.019748575,0.76862735
15897,2.020097703,0.768015297
15900,2.020440513,0.767408432
15903,2.020788789,0.766795905
15906,2.021130776,0.766188554
15909,2.02147823,0.765575526
15912,2.021819425,0.76496766
15915,2.022166088,0.764354102
15918,2.022506522,0.763745695
15921,2.022852423,0.763131579
15924,2.023192127,0.762522601
15927,2.023537299,0.761907898
15930,2.023876303,0.76129832
15933,2.024220774,0.760683002
15936,2.024559109,0.760072795
15939,2.024902913,0.759456831
15942,2.02524061,0.758845965
15945,2.025583777,0.758229326
15948,2.025920867,0.75761777
15951,2.026263429,0.757000423
15954,2.026599944,0.756388147
15957,2.026941932,0.755770062
15960,2.027277904,0.755157033
15963,2.027619352,0.754538176
15966,2.027954813,0.753924362
15969,2.028295752,0.753304702
15972,2.028630736,0.752690069
15975,2.0289712,0.75206957
15978,2.029305739,0.751454084
15981,2.029645763,0.750832712
15984,2.029979891,0.750216339
15987,2.030319508,0.749594057
15990,2.03065326,0.748976759
15993,2.030992506,0.748353532
15996,2.031325917,0.747735272
15999,2.031664827,0.747111061
16002,2.031997934,0.746491801
16005,2.032336545,0.745866567
16008,2.032669384,0.745246267
16011,2.033007733,0.744619968
16014,2.033340342,0.743998587
16017,2.033678469,0.743371182
16020,2.034010886,0.742748678
16023,2.03434883,0.742120123
16026,2.034681096,0.741496451
16029,2.035018898,0.740866702
16032,2.035351054,0.740241816
16035,2.035688756,0.739610825
16038,2.036020844,0.738984678
16041,2.03635849,0.738352395
16044,2.036690554,0.737724938
16047,2.037028189,0.737091313
16050,2.037360276,0.736462493
16053,2.037697946,0.735827472
16056,2.038030102,0.735197235
16059,2.038367857,0.734560763
16062,2.038700132,0.733929053
16065,2.039038022,0.733291071
16068,2.039370468,0.732657827
16071,2.039708547,0.732018274
16074,2.040041217,0.731383434
16077,2.04037954,0.730742244
16080,2.040712491,0.730105744
16083,2.041051117,0.729462849
16086,2.041384408,0.728824617
16089,2.041723399,0.728179945
16092,2.042057093,0.727539908
16095,2.042396514,0.726893383
16098,2.042730677,0.726251463
16101,2.043070596,0.725603003
16104,2.043405299,0.724959118
16107,2.043745789,0.724308636
16110,2.044081105,0.723662697
16113,2.044422246,0.723010102
16116,2.044758255,0.722362014
16119,2.045100128,0.721707206
16122,2.045436915,0.721056868
16125,2.04577961,0.720399741
16128,2.046117267,0.719747044
16131,2.04646088,0.719087483
16134,2.046799504,0.718432311
16137,2.047144139,0.717770192
16140,2.047483838,0.717112416
16143,2.047829607,0.716447606
16146,2.048170496,0.715787088
16149,2.048517523,0.715119438
16152,2.048859727,0.714456028
16155,2.049208146,0.713785379
16158,2.049551805,0.71311891
16161,2.049901765,0.712445084
16164,2.050247031,0.711775374
16167,2.050598695,0.711098175
16170,2.050945739,0.710425021
16173,2.051299291,0.709744232
16176,2.051648302,0.709067408
16179,2.052003947,0.708382782
16182,2.052355139,0.707702034
16185,2.052713111,0.707013296
16188,2.053066726,0.706328334
16191,2.053427291,0.705635168
16194,2.053783608,0.704945664
16197,2.054147074,0.704247705
16200,2.054506413,0.703553278
16203,2.05487314,0.702850103
16206,2.055235881,0.702150307
16209,2.055606294,0.701441416
16212,2.055972886,0.700735722
16215,2.056347498,0.700020514
16218,2.056718485,0.699308285
16221,2.057097927,0.698586024
16224,2.057473981,0.697866476
16227,2.057859046,0.697136239
16230,2.05824102,0.69640838
16233,2.058632737,0.695668978
16236,2.059021747,0.694931516
16239,2.059421506,0.694181349
16242,2.059819077,0.693432528
16245,2.060228857,0.692669323
16248,2.060637195,0.691906614
16251,2.061060053,0.691126891
16254,2.061482632,0.69034633
16257,2.061923911,0.68954403
16260,2.062367003,0.688738504
16263,2.062838596,0.687900236
16266,2.063316877,0.687053195
16269,2.063872857,0.686118514
16272,2.064589177,0.68526357
16275,2.065300005,0.684543021
16278,2.065968599,0.683868164
16281,2.066616634,0.683215005
16284,2.067247173,0.682580234
16287,2.067867054,0.681956272
16290,2.06847442,0.681345269
16293,2.069075373,0.680740417
16296,2.069665962,0.680146209
16299,2.070252494,0.679555571
16302,2.07082987,0.678974296
16305,2.071404687,0.67839495
16308,2.071971125,0.677824156
16311,2.072536039,0.677254159
16314,2.073093118,0.676692153
16317,2.07364943,0.676130114
16320,2.074198313,0.675575657
16323,2.074747007,0.675020533
16326,2.075288586,0.67447268
16329,2.07583043,0.673923658
16332,2.076365411,0.673381663
16335,2.076901024,0.672838095
16338,2.077429981,0.672301355
16341,2.077959872,0.671762708
16344,2.078483282,0.671230726
16347,2.079007878,0.670696557
16350,2.079526142,0.670168915
16353,2.080045805,0.669638848
16356,2.080559268,0.66911519
16359,2.081074312,0.668588903
16362,2.081583269,0.668068924
16365,2.082093966,0.667546137
16368,2.082598679,0.66702957
16371,2.08310527,0.666510038
16374,2.083605968,0.665996648
16377,2.084108665,0.665480154
16380,2.084605553,0.664969734
16383,2.085104546,0.664456086
16386,2.085597807,0.66394845
16389,2.086093268,0.663437476
16392,2.086583066,0.662932457
16395,2.087075152,0.662424
16398,2.087561637,0.661921449
16401,2.088050487,0.661415368
16404,2.088533797,0.660915147
16407,2.08901954,0.660411314
16410,2.089499799,0.659913298
16413,2.089982554,0.659411595
16416,2.090459879,0.65891567
16419,2.090939754,0.658415989
16422,2.09141425,0.65792205
16425,2.091891349,0.657424289
16428,2.092363114,0.656932239
16431,2.092837529,0.656436307
16434,2.093306656,0.655946054
16437,2.093778476,0.655451866
16440,2.09424505,0.654963327
16443,2.094714355,0.654470801
16446,2.095178457,0.653983897
16449,2.095645325,0.653492959
16452,2.096107029,0.653007617
16455,2.096571532,0.652518196
16458,2.097030909,0.652034346
16461,2.097493116,0.651546377
16464,2.097950232,0.651063955
16467,2.098410206,0.650577374
16470,2.098865125,0.650096318
16473,2.099322927,0.649611067
16476,2.099775708,0.649131321
16479,2.100231397,0.648647343
16482,2.100682096,0.64816885
