Wavenumber,e1,e2
16950,2.102283549,0.658151567
16953,2.102726382,0.657689721
16956,2.103169629,0.657226768
16959,2.103612661,0.656763468
16962,2.104056158,0.656298995
16965,2.104499442,0.65583417
16968,2.104943246,0.655368099
16971,2.105386838,0.654901674
16974,2.10583101,0.654433923
16977,2.10627497,0.653965814
16980,2.106719574,0.653496297
16983,2.107163967,0.653026417
16986,2.107609072,0.652555037
16989,2.108053966,0.652083292
16992,2.108499648,0.651609949
16995,2.108945117,0.651136235
16998,2.109391456,0.650660817
17001,2.109837583,0.650185025
17004,2.110284666,0.649707411
17007,2.110731537,0.649229419
17010,2.11117946,0.648749478
17013,2.111627172,0.648269155
17016,2.112076041,0.647786741
17019,2.112524698,0.647303941
17022,2.112974629,0.646818894
17025,2.113424347,0.646333457
17028,2.113875469,0.645845601
17031,2.114326376,0.645357349
17034,2.114778834,0.644866483
17037,2.115231075,0.644375217
17040,2.115685029,0.64388112
17043,2.116138765,0.643386616
17046,2.116594401,0.642889033
17049,2.117049816,0.642391038
17052,2.117507344,0.641889678
17055,2.117964649,0.641387901
17058,2.118424312,0.64088243
17061,2.118883751,0.640376534
17064,2.119345837,0.639866558
17067,2.119807695,0.63935615
17070,2.120272544,0.638841203
17073,2.120737161,0.638325817
17076,2.121205185,0.637805335
17079,2.121672972,0.637284406
17082,2.122144679,0.636757695
17085,2.122616145,0.636230529
17088,2.123092179,0.635696714
17091,2.123567966,0.635162431
17094,2.124049171,0.634620368
17097,2.124530121,0.634077825
17100,2.125017647,0.63352596
17103,2.125504908,0.632973599
17106,2.126000418,0.632409691
17109,2.126495651,0.631845269
17112,2.127001764,0.631265807
17115,2.127507582,0.630685808
17118,2.128029018,0.630084488
17121,2.128550134,0.629482599
17124,2.12909793,0.628844755
17127,2.129645363,0.628206282
17130,2.130274851,0.627458778
17133,2.131075909,0.626841024
17136,2.131792945,0.62633293
17139,2.132509931,0.62582402
17142,2.133198424,0.625351952
17145,2.1338869,0.624879138
17148,2.134558001,0.624428629
17151,2.135229102,0.623977413
17154,2.135887598,0.623542281
17157,2.136546106,0.623106471
17160,2.137194661,0.622683294
17163,2.13784324,0.622259461
17166,2.138483554,0.621846068
17169,2.1391239,0.621432036
17172,2.139757153,0.621026929
17175,2.140390445,0.620621197
17178,2.141017504,0.62022328
17181,2.141644607,0.619824751
17184,2.142266136,0.619433189
17187,2.142887714,0.619041025
17190,2.14350424,0.618655162
17193,2.144120819,0.618268705
17196,2.144732768,0.617888008
17199,2.145344775,0.617506727
17202,2.145952501,0.61713076
17205,2.146560288,0.616754217
17208,2.147164088,0.616382614
17211,2.147767954,0.616010441
17214,2.148368083,0.615642891
17217,2.148968281,0.615274776
17220,2.14956496,0.614911012
17223,2.15016171,0.614546689
17226,2.15075513,0.614186477
17229,2.151348625,0.613825713
17232,2.151938956,0.613468851
17235,2.152529364,0.613111441
17238,2.153116756,0.612757749
17241,2.153704228,0.612403513
17244,2.154288817,0.612052831
17247,2.154873488,0.61170161
17250,2.155455394,0.611353795
17253,2.156037384,0.611005444
17256,2.156616718,0.610660366
17259,2.157196138,0.610314757
17262,2.157772999,0.609972301
17265,2.158349948,0.609629317
17268,2.158924428,0.609289376
17271,2.159498998,0.608948911
17274,2.160071181,0.608611389
17277,2.160643456,0.608273346
17280,2.161213418,0.607938154
17283,2.161783475,0.607602445
17286,2.162351289,0.607269502
17289,2.1629192,0.606936044
17292,2.163484932,0.606605275
17295,2.164050762,0.606273993
17298,2.164614474,0.605945329
17301,2.165178286,0.605616154
17304,2.165740035,0.60528953
17307,2.166301886,0.604962398
17310,2.166861727,0.604637754
17313,2.167421671,0.604312605
17316,2.167979654,0.603989885
17319,2.168537742,0.603666663
17322,2.169093915,0.603345815
17325,2.169650194,0.603024468
17328,2.170204602,0.602705444
17331,2.170759117,0.602385922
17334,2.171311801,0.602068676
17337,2.171864595,0.601750934
17340,2.172415597,0.601435423
17343,2.172966709,0.601119418
17346,2.173516066,0.600805601
17349,2.174065535,0.600491293
17352,2.174613282,0.600179132
17355,2.175161143,0.599866482
17358,2.175707316,0.599555941
17361,2.176253604,0.599244913
17364,2.176798235,0.598935959
17367,2.177342982,0.598626519
17370,2.177886102,0.598319118
17373,2.178429339,0.598011234
17376,2.178970977,0.597705357
17379,2.179512734,0.597398998
17382,2.18005292,0.597094615
17385,2.180593225,0.596789752
17388,2.181131984,0.596486836
17391,2.181670865,0.596183441
17394,2.182208225,0.595881966
17397,2.182745707,0.595580013
17400,2.183281691,0.595279953
17403,2.1838178,0.594979417
17406,2.184352433,0.59468075
17409,2.184887192,0.594381607
17412,2.185420497,0.594084308
17415,2.185953929,0.593786536
17418,2.186485929,0.593490584
17421,2.187018055,0.59319416
17424,2.187548771,0.592899535
17427,2.188079614,0.592604439
17430,2.188609065,0.592311121
17433,2.189138646,0.592017333
17436,2.189666853,0.591725302
17439,2.19019519,0.591432803
17442,2.190722172,0.591142041
17445,2.191249285,0.590850812
17448,2.19177506,0.590561302
17451,2.192300968,0.590271327
17454,2.192825555,0.589983052
17457,2.193350275,0.589694312
17460,2.19387369,0.589407256
17463,2.194397239,0.589119737
17466,2.1949195,0.588833884
17469,2.195441896,0.588547569
17472,2.195963018,0.588262904
17475,2.196484276,0.587977778
17478,2.197004275,0.587694288
17481,2.197524412,0.587410337
17484,2.198043304,0.587128007
17487,2.198562333,0.586845217
17490,2.199080132,0.586564034
17493,2.19959807,0.586282392
17496,2.200114791,0.586002342
17499,2.200631652,0.585721836
17502,2.201147308,0.585442907
17505,2.201663105,0.585163523
17508,2.202177711,0.584885705
17511,2.202692458,0.584607431
17514,2.203206026,0.58433071
17517,2.203719737,0.584053536
17520,2.20423228,0.583777901
17523,2.204744967,0.583501814
17526,2.205256498,0.583227256
17529,2.205768173,0.582952246
17532,2.206278705,0.582678753
17535,2.206789381,0.58240481
17538,2.207298924,0.582132372
17541,2.207808613,0.581859485
17544,2.20831718,0.581588093
17547,2.208825893,0.581316252
17550,2.209333495,0.581045896
17553,2.209841243,0.580775092
17556,2.210347891,0.580505763
17559,2.210854687,0.580235987
17562,2.211360391,0.579967676
17565,2.211866244,0.579698918
17568,2.212371015,0.579431616
17571,2.212875936,0.579163868
17574,2.213379786,0.578897567
17577,2.213883785,0.578630821
17580,2.214386722,0.578365513
17583,2.214889809,0.578099761
17586,2.215391844,0.577835437
17589,2.21589403,0.57757067
17592,2.216395171,0.577307324
17595,2.216896465,0.577043535
17598,2.217396723,0.576781158
17601,2.217897134,0.576518339
17604,2.218396518,0.576256924
17607,2.218896055,0.575995068
17610,2.219394574,0.575734609
17613,2.219893247,0.575473709
17616,2.22039091,0.575214198
17619,2.220888728,0.574954247
17622,2.221385542,0.574695678
17625,2.221882513,0.574436669
17628,2.222378489,0.574179035
17631,2.222874622,0.573920961
17634,2.223369767,0.573664256
17637,2.22386507,0.573407112
17640,2.224359392,0.573151329
17643,2.224853873,0.572895108
17646,2.225347381,0.572640241
17649,2.225841049,0.572384937
17652,2.226333751,0.572130981
17655,2.226826613,0.571876588
17658,2.227318516,0.571623536
17661,2.22781058,0.571370048
17664,2.228301692,0.571117896
17667,2.228792965,0.570865307
17670,2.229283294,0.570614048
17673,2.229773785,0.570362354
17676,2.230263337,0.570111982
17679,2.230753053,0.569861176
17682,2.231241837,0.569611688
17685,2.231730785,0.569361765
17688,2.232218807,0.569113154
17691,2.232706993,0.568864109
17694,2.233194261,0.56861637
17697,2.233681694,0.568368198
17700,2.234168214,0.568121327
17703,2.2346549,0.567874022
17706,2.235140679,0.567628013
17709,2.235626626,0.567381571
17712,2.236111671,0.567136421
17715,2.236596884,0.566890836
17718,2.237081202,0.566646538
17721,2.237565688,0.566401807
17724,2.238049286,0.566158358
17727,2.238533052,0.565914475
17730,2.239015935,0.565671869
17733,2.239498988,0.56542883
17736,2.239981164,0.565187063
17739,2.24046351,0.564944863
17742,2.240944984,0.564703931
17745,2.241426629,0.564462565
17748,2.241907408,0.564222463
17751,2.242388359,0.563981928
17754,2.242868449,0.563742651
17757,2.243348712,0.563502942
17760,2.243828119,0.563264487
17763,2.244307701,0.563025599
17766,2.244786431,0.56278796
17769,2.245265336,0.562549889
17772,2.245743396,0.562313063
17775,2.246221632,0.562075805
17778,2.246699026,0.561839788
17781,2.247176599,0.561603337
17784,2.247653335,0.561368124
17787,2.248130249,0.561132478
17790,2.248606332,0.560898065
17793,2.249082595,0.560663218
17796,2.249558031,0.5604296
17799,2.250033648,0.560195548
17802,2.250508443,0.559962722
17805,2.25098342,0.559729461
17808,2.25145758,0.559497422
17811,2.251931922,0.559264948
17814,2.252405452,0.559033691
17817,2.252879167,0.558801999
17820,2.253352073,0.558571521
17823,2.253825165,0.558340606
17826,2.254297454,0.558110902
17829,2.254769929,0.55788076
17832,2.255241606,0.557651825
17835,2.25571347,0.557422452
17838,2.256184541,0.557194282
17841,2.2566558,0.556965672
17844,2.25712627,0.556738262
17847,2.25759693,0.556510412
17850,2.258066806,0.556283757
17853,2.258536873,0.556056661
17856,2.25900616,0.555830757
17859,2.25947564,0.555604409
17862,2.259944344,0.55537925
17865,2.260413243,0.555153647
17868,2.260881371,0.554929228
17871,2.261349695,0.554704363
17874,2.261817252,0.554480679
17877,2.262285007,0.554256546
17880,2.262752,0.554033592
17883,2.263219193,0.553810186
17886,2.263685628,0.553587954
17889,2.264152265,0.553365269
17892,2.264618148,0.553143754
17895,2.265084236,0.552921784
17898,2.265549574,0.552700979
17901,2.266015119,0.552479716
17904,2.266479919,0.552259615
17907,2.266944929,0.552039051
17910,2.267409198,0.551819646
17913,2.26787368,0.551599775
17916,2.268337425,0.551381057
17919,2.268801386,0.55116187
17922,2.269264616,0.550943832
17925,2.269728064,0.550725319
17928,2.270190785,0.550507951
17931,2.270653729,0.550290102
17934,2.271115951,0.550073394
17937,2.2715784,0.549856199
17940,2.272040131,0.54964014
17943,2.272502094,0.549423587
17946,2.272963345,0.549208163
17949,2.273424832,0.548992238
17952,2.273885612,0.548777437
17955,2.274346635,0.548562126
17958,2.274806957,0.548347931
17961,2.275267527,0.548133216
17964,2.275727402,0.54791961
17967,2.276187533,0.547705471
17970,2.276646977,0.547492434
17973,2.277106685,0.547278848
17976,2.277565712,0.547066355
17979,2.278025014,0.546853296
17982,2.278483644,0.546641319
17985,2.278942561,0.546428755
17988,2.279400814,0.54621726
17991,2.279859371,0.546005151
17994,2.280317274,0.545794096
17997,2.2807755,0.545582393
18000,2.281233086,0.545371725
18003,2.28169102,0.545160363
18006,2.282148328,0.544950013
18009,2.28260602,0.544738908
18012,2.283063107,0.544528781
18015,2.283520628,0.54431781
18018,2.283977572,0.544107772
18021,2.284435029,0.543896749
18024,2.284891951,0.543686586
18027,2.28534953,0.543475185
18030,2.285806648,0.543264515
18033,2.286264757,0.543052016
18036,2.286722574,0.542839949
18039,2.287183056,0.542623096
18042,2.287651048,0.542409133
18045,2.288120175,0.542201215
18048,2.288587351,0.541996681
18051,2.289053856,0.541793272
18054,2.28951925,0.54159177
18057,2.289984309,0.541390805
18060,2.290448426,0.541191454
18063,2.290912352,0.540992388
18066,2.291375411,0.540794809
18069,2.291838359,0.540597377
18072,2.292300482,0.540401363
18075,2.292762545,0.540205408
18078,2.293223811,0.540010825
18081,2.293685052,0.539816241
18084,2.294145515,0.539623
18087,2.29460598,0.539429713
18090,2.295065683,0.539237746
18093,2.295525406,0.5390457
18096,2.29598438,0.538854957
18099,2.29644339,0.538664109
18102,2.29690166,0.538474551
18105,2.297359979,0.538284867
18108,2.297817566,0.538096461
18111,2.298275214,0.537907912
18114,2.298732136,0.537720633
18117,2.299189128,0.537533197
18120,2.299645401,0.537347023
18123,2.300101751,0.537160681
18126,2.300557388,0.536975594
18129,2.301013108,0.536790328
18132,2.301468121,0.536606313
18135,2.301923222,0.536422111
18138,2.30237762,0.536239155
18141,2.302832113,0.536056003
18144,2.303285906,0.535874094
18147,2.303739798,0.535691984
18150,2.304192995,0.535511112
18153,2.304646294,0.535330034
18156,2.305098902,0.535150191
18159,2.305551616,0.534970136
18162,2.306003642,0.534791315
18165,2.306455778,0.534612277
18168,2.306907229,0.53443447
18171,2.307358792,0.534256444
18174,2.307809674,0.534079646
18177,2.308260671,0.533902625
18180,2.308710988,0.533726831
18183,2.309161424,0.533550811
18186,2.309611183,0.533376017
18189,2.310061062,0.533200994
18192,2.310510268,0.533027196
18195,2.310959596,0.532853166
18198,2.311408252,0.53268036
18201,2.311857033,0.532507321
18204,2.312305144,0.532335505
18207,2.312753382,0.532163453
18210,2.313200953,0.531992623
18213,2.313648651,0.531821557
18216,2.314095685,0.531651712
18219,2.314542849,0.531481629
18222,2.314989349,0.531312767
18225,2.315435981,0.531143665
18228,2.315881952,0.530975785
18231,2.316328055,0.530807663
18234,2.3167735,0.530640763
18237,2.317219078,0.530473621
18240,2.317663999,0.5303077
18243,2.318109054,0.530141536
18246,2.318553455,0.529976594
18249,2.318997992,0.529811408
18252,2.319441875,0.529647443
18255,2.319885895,0.529483235
18258,2.320329263,0.529320248
18261,2.320772769,0.529157016
18264,2.321215625,0.528995007
18267,2.32165862,0.528832753
18270,2.322100966,0.528671721
18273,2.322543452,0.528510444
18276,2.322985291,0.528350391
18279,2.32342727,0.528190091
18282,2.323868604,0.528031016
18285,2.324310079,0.527871695
18288,2.324750909,0.5277136
18291,2.325191882,0.527555257
18294,2.325632211,0.527398141
18297,2.326072683,0.527240779
18300,2.326512514,0.527084644
18303,2.326952488,0.526928262
18306,2.32739182,0.526773109
18309,2.327831298,0.52661771
18312,2.328270135,0.52646354
18315,2.328709118,0.526309123
18318,2.329147462,0.526155938
18321,2.329585951,0.526002506
18324,2.330023802,0.525850307
18327,2.3304618,0.525697861
18330,2.330899161,0.525546649
18333,2.331336669,0.525395192
18336,2.33177354,0.525244969
18339,2.332210559,0.525094501
18342,2.332646943,0.52494527
18345,2.333083475,0.524795794
18348,2.333519372,0.524647556
18351,2.333955418,0.524499074
18354,2.33439083,0.524351832
18357,2.33482639,0.524204345
18360,2.335261318,0.524058101
18363,2.335696395,0.523911612
18366,2.33613084,0.523766368
18369,2.336565434,0.52362088
18372,2.336999397,0.523476639
18375,2.33743351,0.523332154
18378,2.337866991,0.523188918
18381,2.338300623,0.523045439
18384,2.338733624,0.522903211
18387,2.339166776,0.522760741
18390,2.339599297,0.522619523
18393,2.34003197,0.522478065
18396,2.340464013,0.522337861
18399,2.340896208,0.522197417
18402,2.341327772,0.522058231
18405,2.341759489,0.521918805
18408,2.342190576,0.521780639
18411,2.342621816,0.521642233
18414,2.343052426,0.521505091
18417,2.343483189,0.52136771
18420,2.343913322,0.521231594
18423,2.344343609,0.521095241
18426,2.344773266,0.520960157
18429,2.345203077,0.520824835
18432,2.345632259,0.520690785
18435,2.346061594,0.520556498
18438,2.3464903,0.520423486
18441,2.34691916,0.520290238
18444,2.34734739,0.520158269
18447,2.347775775,0.520026064
18450,2.34820353,0.519895142
18453,2.348631439,0.519763984
18456,2.349058719,0.519634112
18459,2.349486154,0.519504006
18462,2.349912958,0.519375189
18465,2.350339917,0.519246138
18468,2.350766246,0.519118381
18471,2.35119273,0.518990391
18474,2.351618583,0.518863698
18477,2.352044592,0.518736773
18480,2.352469969,0.518611149
18483,2.352895502,0.518485294
18486,2.353320403,0.518360743
18489,2.35374546,0.518235963
18492,2.354169885,0.518112492
18495,2.354594465,0.517988792
18498,2.355018412,0.517866405
18501,2.355442515,0.51774379
18504,2.355865985,0.517622493
18507,2.35628961,0.517500969
18510,2.356712601,0.517380767
18513,2.357135748,0.517260339
18516,2.35755826,0.517141237
18519,2.357980928,0.517021911
18522,2.35840296,0.516903917
18525,2.358825148,0.516785699
18528,2.359246699,0.516668818
18531,2.359668406,0.516551714
18534,2.360089475,0.516435952
18537,2.360510701,0.516319968
18540,2.360931286,0.516205331
18543,2.361352029,0.516090474
18546,2.36177213,0.51597697
18549,2.362192388,0.515863246
18552,2.362612003,0.515750881
18555,2.363031776,0.515638297
18558,2.363450905,0.515527078
18561,2.363870191,0.515415641
18564,2.36428883,0.515305575
18567,2.364707628,0.515195293
18570,2.365125777,0.515086388
18573,2.365544084,0.514977268
18576,2.365961742,0.514869531
18579,2.366379557,0.51476158
18582,2.366796721,0.51465502
18585,2.367214043,0.514548247
18588,2.367630711,0.514442871
18591,2.368047537,0.514337283
18594,2.368463707,0.514233101
18597,2.368880035,0.514128707
18600,2.369295705,0.514025726
18603,2.369711533,0.513922535
18606,2.3701267,0.513820765
18609,2.370542025,0.513718785
18612,2.370956688,0.513618235
18615,2.371371508,0.513517476
18618,2.371785663,0.513418155
18621,2.372199976,0.513318627
18624,2.37261362,0.513220545
18627,2.373027423,0.513122257
18630,2.373440554,0.513025424
18633,2.373853843,0.512928387
18636,2.374266457,0.512832813
18639,2.374679229,0.512737037
18642,2.375091324,0.512642734
18645,2.375503577,0.51254823
18648,2.375915148,0.512455209
18651,2.376326877,0.512361988
18654,2.376737921,0.51227026
18657,2.377149124,0.512178334
18660,2.377559637,0.512087912
18663,2.377970308,0.511997292
18666,2.378380287,0.511908188
18669,2.378790423,0.511818887
18672,2.379199862,0.511731113
18675,2.37960946,0.511643145
18678,2.380018355,0.511556715
18681,2.380427409,0.511470092
18684,2.380835756,0.511385021
18687,2.381244261,0.511299757
18690,2.381652054,0.511216058
18693,2.382060006,0.511132168
18696,2.38246724,0.511049856
18699,2.382874633,0.510967355
18702,2.383281303,0.510886446
18705,2.383688132,0.510805349
18708,2.384094232,0.510725859
18711,2.38450049,0.510646183
18714,2.384906013,0.510568129
18717,2.385311695,0.51048989
18720,2.385716636,0.510413289
18723,2.386121734,0.510336506
18726,2.386526085,0.510261377
18729,2.386930594,0.510186066
18732,2.387334348,0.510112428
18735,2.387738259,0.51003861
18738,2.388141408,0.509966483
18741,2.388544715,0.509894178
18744,2.388947251,0.509823583
18747,2.389349945,0.509752811
18750,2.389751859,0.509683769
18753,2.390153932,0.509614552
18756,2.390555216,0.509547087
18759,2.390956657,0.509479449
18762,2.391357301,0.509413585
18765,2.391758102,0.509347549
18768,2.392158095,0.509283311
18771,2.392558246,0.509218903
18774,2.392957578,0.509156317
18777,2.393357067,0.509093564
18780,2.393755726,0.509032659
18783,2.394154543,0.508971588
18786,2.394552517,0.508912394
18789,2.394950648,0.508853035
18792,2.395347924,0.508795583
18795,2.395745356,0.508737968
18798,2.39614192,0.508682291
18801,2.39653864,0.508626452
18804,2.396934477,0.508572585
18807,2.397330469,0.508518559
18810,2.397725563,0.50846654
18813,2.398120813,0.508414363
18816,2.398515146,0.508364232
18819,2.398909635,0.508313945
18822,2.39930319,0.508265743
18825,2.3996969,0.508217388
18828,2.400089656,0.508171163
18831,2.400482568,0.508124785
18834,2.400874504,0.508080584
18837,2.401266595,0.508036234
18840,2.401657688,0.50799411
18843,2.402048936,0.507951839
18846,2.402439161,0.507911849
18849,2.402829541,0.507871713
18852,2.40321887,0.507833919
18855,2.403608354,0.507795981
18858,2.403996757,0.507760448
18861,2.404385315,0.507724775
18864,2.40477276,0.507691577
18867,2.40516036,0.507658241
18870,2.405546811,0.507627457
18873,2.405933415,0.507596537
18876,2.406318832,0.507568256
18879,2.406704403,0.50753984
18882,2.407088741,0.507514158
18885,2.407473233,0.507488343
18888,2.407856443,0.507465367
18891,2.408239807,0.507442261
18894,2.408621834,0.507422112
18897,2.409004014,0.507401836
18900,2.409384796,0.507384648
18903,2.409765729,0.507367337
18906,2.410145194,0.507353265
18909,2.410524809,0.507339073
18912,2.410902874,0.507328294
18915,2.41128109,0.507317397
18918,2.411657661,0.507310114
18921,2.412034381,0.507302717
18924,2.412409345,0.507299169
18927,2.412784458,0.50729551
18930,2.413157681,0.507295982
18933,2.413531054,0.507296346
18936,2.413902375,0.507301179
18939,2.414273845,0.507305908
18942,2.414643065,0.507315526
18945,2.415012432,0.507325044
18948,2.415379297,0.50733998
18951,2.415746309,0.507354821
18954,2.416110488,0.507375774
18957,2.416474813,0.507396635
18960,2.416835855,0.507424552
18963,2.417197041,0.507452383
18966,2.417554293,0.507488633
18969,2.417911688,0.507524803
18972,2.418264126,0.507571531
18975,2.418616705,0.507618187
18978,2.418962484,0.50767925
18981,2.419308402,0.507740251
18984,2.419643222,0.50782463
18987,2.419978174,0.507908964
18990,2.420280543,0.508061509
18993,2.420477431,0.508163428
18996,2.420706111,0.508199124
18999,2.420934868,0.508234756
19002,2.421173945,0.508248951
19005,2.421413101,0.508263074
19008,2.421658284,0.508264711
19011,2.421903545,0.50826627
19014,2.422152993,0.508259178
19017,2.42240252,0.508252006
19020,2.42265521,0.508238311
19023,2.42290798,0.508224534
19026,2.423163263,0.508205587
19029,2.423418625,0.508186556
19032,2.42367605,0.508163293
19035,2.423933554,0.508139944
19038,2.424192791,0.50811305
19041,2.424452107,0.508086068
19044,2.424712903,0.508056066
19047,2.424973778,0.508025977
19050,2.425235934,0.50799328
19053,2.425498168,0.507960495
19056,2.425761522,0.507925439
19059,2.426024954,0.507890294
19062,2.426289373,0.507853153
19065,2.42655387,0.507815924
19068,2.426819242,0.507776931
19071,2.42708469,0.50773785
19074,2.42735092,0.507697203
19077,2.427617225,0.507656467
19080,2.42788423,0.507614336
19083,2.42815131,0.507572116
19086,2.428419018,0.507528649
19089,2.4286868,0.507485093
19092,2.428955148,0.50744042
19095,2.429223571,0.50739566
19098,2.429492503,0.507349897
19101,2.42976151,0.507304047
19104,2.430030977,0.507257297
19107,2.430300518,0.507210461
19110,2.430570474,0.507162817
19113,2.430840505,0.507115087
19116,2.431110911,0.507066632
19119,2.43138139,0.507018092
19122,2.431652209,0.506968903
19125,2.431923101,0.506919629
19128,2.432194299,0.506869774
19131,2.43246557,0.506819835
19134,2.432737117,0.506769379
19137,2.433008736,0.506718838
19140,2.433280605,0.506667838
19143,2.433552544,0.506616755
19146,2.433824707,0.506565265
19149,2.434096941,0.506513693
19152,2.434369375,0.506461763
19155,2.434641879,0.506409752
19158,2.434914563,0.506357429
19161,2.435187315,0.506305026
19164,2.435460226,0.506252352
19167,2.435733206,0.506199599
19170,2.436006326,0.506146616
19173,2.436279514,0.506093554
19176,2.436552825,0.506040299
19179,2.436826203,0.505986966
19182,2.437099688,0.505933475
19185,2.437373239,0.505879906
19188,2.437646882,0.505826212
19191,2.437920591,0.505772442
19194,2.438194376,0.505718576
19197,2.438468227,0.505664635
19200,2.438742141,0.505610628
19203,2.43901612,0.505556546
19206,2.43929015,0.505502426
19209,2.439564244,0.505448232
19212,2.439838376,0.505394025
19215,2.440112572,0.505339747
19218,2.440386795,0.505285479
19221,2.440661082,0.50523114
19224,2.440935384,0.505176836
19227,2.441209749,0.505122462
19230,2.44148412,0.505068144
19233,2.441758553,0.505013758
19236,2.442032981,0.504959449
19239,2.442307472,0.504905073
19242,2.442581949,0.504850794
19245,2.442856487,0.50479645
19248,2.443131003,0.50474222
19251,2.443405579,0.504687928
19254,2.443680125,0.504633768
19257,2.443954731,0.504579547
19260,2.444229297,0.504525476
19263,2.444503923,0.504471345
19266,2.444778503,0.504417381
19269,2.445053141,0.504363357
19272,2.445327725,0.504309517
19275,2.445602367,0.50425562
19278,2.445876949,0.50420192
19281,2.446151588,0.504148165
19284,2.446426159,0.504094623
19287,2.446700787,0.504041026
19290,2.44697534,0.503987657
19293,2.44724995,0.503934234
19296,2.44752448,0.503881053
19299,2.447799065,0.50382782
19302,2.448073563,0.503774841
19305,2.448348116,0.503721813
19308,2.448622577,0.503669052
19311,2.448897093,0.503616242
19314,2.44917151,0.503563711
19317,2.449445981,0.503511135
19320,2.449720349,0.503458848
19323,2.449994769,0.503406518
19326,2.450269081,0.503354489
19329,2.450543446,0.503302418
19332,2.450817697,0.50325066
19335,2.451091999,0.503198862
19338,2.451366183,0.503147387
19341,2.451640418,0.503095873
19344,2.45191453,0.503044694
19347,2.452188692,0.502993477
19350,2.452462727,0.502942605
19353,2.45273681,0.502891698
19356,2.453010762,0.502841145
19359,2.453284763,0.502790559
19362,2.453558627,0.502740336
19365,2.453832539,0.502690083
19368,2.454106311,0.502640202
19371,2.45438013,0.502590293
19374,2.454653805,0.502540765
19377,2.454927525,0.502491211
19380,2.455201098,0.502442047
19383,2.455474715,0.502392859
19386,2.455748182,0.502344069
19389,2.456021692,0.502295258
19392,2.456295048,0.502246853
19395,2.456568446,0.502198429
19398,2.456841686,0.50215042
19401,2.457114967,0.502102394
19404,2.457388088,0.50205479
19407,2.457661249,0.502007172
19410,2.457934245,0.501959985
19413,2.458207281,0.501912784
19416,2.458480148,0.501866023
19419,2.458753055,0.501819251
19422,2.45902579,0.501772925
19425,2.459298563,0.501726591
19428,2.459571162,0.501680711
19431,2.459843797,0.501634825
19434,2.460116255,0.501589399
19437,2.460388749,0.501543971
19440,2.460661062,0.501499011
19443,2.46093341,0.50145405
19446,2.461205575,0.501409564
19449,2.461477773,0.50136508
19452,2.461749785,0.501321078
19455,2.46202183,0.501277081
19458,2.462293685,0.501233572
19461,2.462565572,0.501190071
19464,2.462837267,0.501147064
19467,2.463108993,0.501104068
19470,2.463380524,0.501061574
19473,2.463652084,0.501019093
19476,2.463923447,0.500977119
19479,2.464194838,0.500935162
19482,2.464466029,0.500893719
19485,2.464737247,0.500852296
19488,2.465008263,0.500811393
19491,2.465279304,0.500770512
19494,2.46555014,0.500730158
19497,2.465821,0.50068983
19500,2.466091653,0.500650033
19503,2.466362329,0.500610267
19506,2.466632795,0.500571038
19509,2.466903283,0.500531842
19512,2.467173558,0.50049319
19515,2.467443854,0.500454574
19518,2.467713935,0.500416507
19521,2.467984035,0.500378481
19524,2.468253917,0.50034101
19527,2.468523818,0.500303582
19530,2.468793498,0.500266716
19533,2.469063195,0.500229896
19536,2.46933267,0.500193644
19539,2.469602159,0.500157443
19542,2.469871424,0.500121814
19545,2.470140702,0.500086239
19548,2.470409754,0.500051243
19551,2.470678817,0.500016306
19554,2.470947652,0.499981952
19557,2.471216496,0.499947661
19560,2.471485109,0.49991396
19563,2.47175373,0.499880325
19566,2.472022118,0.499847286
19569,2.472290513,0.499814317
19572,2.472558672,0.499781949
19575,2.472826835,0.499749656
19578,2.473094761,0.49971797
19581,2.47336269,0.499686363
19584,2.473630378,0.499655369
19587,2.473898068,0.499624458
19590,2.474165515,0.499594165
19593,2.474432962,0.499563961
19596,2.474700164,0.49953438
19599,2.474967363,0.499504893
19602,2.475234315,0.499476035
19605,2.475501262,0.499447274
19608,2.475767961,0.499419149
19611,2.476034652,0.499391127
19614,2.476301093,0.499363745
19617,2.476567524,0.499336472
19620,2.476833702,0.499309845
19623,2.477099868,0.499283332
19626,2.477365778,0.49925747
19629,2.477631675,0.499231728
19632,2.477897314,0.499206644
19635,2.478162937,0.499181684
19638,2.4784283,0.499157388
19641,2.478693644,0.499133223
19644,2.478958725,0.499109727
19647,2.479223786,0.499086368
19650,2.479488581,0.499063685
19653,2.479753353,0.499041144
19656,2.480017858,0.499019284
19659,2.480282336,0.498997574
19662,2.480546544,0.498976551
19665,2.480810724,0.498955685
19668,2.481074631,0.498935511
19671,2.481338506,0.498915501
19674,2.481602107,0.49889619
19677,2.481865673,0.49887705
19680,2.482128962,0.498858615
19683,2.482392212,0.498840357
19686,2.482655183,0.498822812
19689,2.482918113,0.498805452
19692,2.483180761,0.498788811
19695,2.483443363,0.498772363
19698,2.483705681,0.49875664
19701,2.483967951,0.498741118
19704,2.484229933,0.498726328
19707,2.484491864,0.498711748
19710,2.484753504,0.498697907
19713,2.485015089,0.498684284
19716,2.485276381,0.498671407
19719,2.485537613,0.498658758
19722,2.485798549,0.498646862
19725,2.486059422,0.498635204
19728,2.486319996,0.498624306
19731,2.486580502,0.498613655
19734,2.486840706,0.498603772
19737,2.487100838,0.498594147
19740,2.487360664,0.498585297
19743,2.487620414,0.498576717
