#Frequency	Eps1	Eps2
541.904	-34.4341672206985	49.4187022355636
542.547	-34.4271467231283	49.3344240128116
543.189	-34.4475066876275	49.2391001141332
543.832	-34.4788447627084	49.1039356598179
544.475	-34.4900293997084	48.9176225118403
545.118	-34.4377930844877	48.7015500332288
545.761	-34.3131498154285	48.5009532117398
546.404	-34.1347538657525	48.3541845967385
547.046	-33.9363967130012	48.2873299088669
547.689	-33.7689571530108	48.3054380232738
548.332	-33.6885382451006	48.3716303116028
548.975	-33.7101709205037	48.4019581954667
549.618	-33.7482149347309	48.3542494694423
550.261	-33.7414093030511	48.2730816914745
550.903	-33.7084505381327	48.205877163017
551.546	-33.6786953780785	48.1608421932868
552.189	-33.6642569545899	48.1402624943578
552.832	-33.6975870142983	48.1370061543512
553.475	-33.8107594555158	48.1026522217009
554.117	-33.9790670549608	47.9548470335897
554.76	-34.0832698960262	47.668441591231
555.403	-34.0198014292306	47.3326965492323
556.046	-33.7994131117006	47.090386021002
556.689	-33.5535744855959	47.0113895576604
557.332	-33.4120210132221	47.0209610614554
557.974	-33.3438246310059	47.0409546495433
558.617	-33.3373613217356	47.0351731623727
559.26	-33.3520343358091	46.9909818859126
559.903	-33.376100059266	46.9049221374719
560.546	-33.3767957578556	46.7787072647964
561.189	-33.3271069539858	46.6478552926608
561.831	-33.2491870388738	46.5426601309072
562.474	-33.1615540967304	46.4735919542441
563.117	-33.0866180959112	46.4473045665621
563.76	-33.0626748804932	46.4344513138829
564.403	-33.0652814389178	46.4169517206525
565.046	-33.1076908653666	46.3803659393039
565.688	-33.1680578439917	46.2904087587288
566.331	-33.2240115907046	46.1774972972285
566.974	-33.2408299118079	46.029379655474
567.617	-33.2301579922687	45.8804906498536
568.26	-33.1991655559297	45.7403418196717
568.903	-33.1596285552863	45.6115541823519
569.545	-33.1160485979979	45.4899769999717
570.188	-33.0643525931414	45.383360155259
570.831	-33.0295038210546	45.2811661952163
571.474	-32.9934141058698	45.1732650662853
572.117	-32.9519143412024	45.0645082423148
572.76	-32.9059003487054	44.9595060111475
573.402	-32.856103821739	44.8624879116854
574.045	-32.8087677868958	44.778305566783
574.688	-32.7783748229256	44.701090190716
575.331	-32.7663970611047	44.6115974781651
575.974	-32.7520461064558	44.5094321952653
576.617	-32.7396885524229	44.3924574094023
577.259	-32.7102194182503	44.2686361347961
577.902	-32.6753212752914	44.1434914450757
578.545	-32.629205969091	44.0147152130559
580.473	-32.4592744717413	43.6747693621218
582.402	-32.277464828613	43.3751907701687
584.33	-32.1184178159721	43.0856209180498
586.259	-31.9459993371334	42.7764478098347
588.187	-31.7034097838239	42.5063355416059
590.116	-31.4621374305076	42.351630643731
592.044	-31.3700082580595	42.2313290170424
593.973	-31.3746847628143	41.9926265631888
595.901	-31.2967202996863	41.6416642988525
597.83	-31.0970787694063	41.3044576567284
599.758	-30.8616888847461	41.0373742164071
601.687	-30.6394506963006	40.8009651277156
603.615	-30.3789216175857	40.5944474347908
605.544	-30.0843063688788	40.4979196456772
607.472	-29.8919416153391	40.5156393943514
609.401	-29.8700409103597	40.5201893677922
611.329	-29.9219187237549	40.4152143809698
613.258	-29.9385848567653	40.2280494121622
615.186	-29.9055593139524	40.0449830659178
617.115	-29.9001802783362	39.890078917694
619.043	-29.9641065590157	39.7045368609893
620.972	-30.054500611424	39.4227451964452
622.9	-30.075591534671	39.0632762048418
624.829	-30.0118322932027	38.6936955227593
626.757	-29.8917738837762	38.3721645495545
628.686	-29.7947898049365	38.0779302928018
630.614	-29.7026324508618	37.7536725136971
632.543	-29.5424493177691	37.4517946681532
634.471	-29.405272815674	37.1912250497268
636.399	-29.3046678408818	36.9091313604421
638.328	-29.180409028038	36.6025014661204
640.256	-29.0441882902	36.2679427287579
642.185	-28.850425838941	35.903440814594
644.113	-28.5605172189736	35.5673201378016
646.042	-28.2147177436306	35.3230162196232
647.97	-27.8880879357642	35.1649703732898
649.899	-27.5942895618036	35.0619488547045
651.827	-27.3315771323525	35.0261022070061
653.756	-27.1751301446129	35.0119418910676
655.684	-27.0895997018923	34.9406140678292
657.613	-26.9894320310945	34.8230253381018
659.541	-26.8799849120424	34.695697803536
661.47	-26.7772130710072	34.5479728741088
663.398	-26.6451515767521	34.3697144607185
665.327	-26.437130819364	34.2109475397643
667.255	-26.1781863920001	34.1702904871258
669.184	-26.0166527280575	34.2638962533056
671.112	-26.0654298251549	34.3351072073486
673.041	-26.1943593329591	34.2572376360637
674.969	-26.2710213538802	34.0662958191297
676.898	-26.2876137541079	33.8143857594769
678.826	-26.2102966572203	33.556181827503
680.755	-26.0706154817101	33.3678761281725
682.683	-25.97170702962	33.2419795954746
684.612	-25.9393960844453	33.0965527788658
686.54	-25.9043772758006	32.8855479660067
688.469	-25.7930370500601	32.6541393915989
690.397	-25.6168316787238	32.4957854469642
692.325	-25.4929749539775	32.4163626494818
694.254	-25.4664250384007	32.3114506324756
696.182	-25.4362696455498	32.1385747048335
698.111	-25.3518813783068	31.9570675816545
700.039	-25.2618923822747	31.7927620195238
701.968	-25.1711073096726	31.6259126425387
703.896	-25.0497933581784	31.4819811395228
705.825	-24.942636314961	31.4035974009843
707.753	-24.9495562951935	31.3029584057256
709.682	-24.9675575393822	31.0841850608992
711.61	-24.8537610460119	30.8452736974007
713.539	-24.6961628898954	30.6968999707659
715.467	-24.6142723360416	30.5860775063802
717.396	-24.5720236365752	30.4306152893093
719.324	-24.4954470284627	30.2341016947118
721.253	-24.3666272009461	30.0443466455004
723.181	-24.2079468162807	29.9042994388508
725.11	-24.0727784060767	29.8122676361452
727.038	-23.9807081906599	29.7377037266346
728.967	-23.9271881608763	29.6448758559732
730.895	-23.8746723913046	29.5324624475179
732.824	-23.8251427383845	29.4312320732358
734.752	-23.8352538445858	29.2796065892498
736.681	-23.7939334501243	29.0482210335169
738.609	-23.6324063735689	28.8538115782642
740.538	-23.469990403353	28.7589670295076
742.466	-23.3871532040765	28.698504278194
744.395	-23.3514737134441	28.6143447799317
746.323	-23.330996805495	28.5008558111079
748.252	-23.323188659404	28.3405538180149
750.18	-23.2740777643604	28.1427536733239
752.109	-23.17205444318	27.9556212208966
754.037	-23.0537529309875	27.8011474173918
755.965	-22.9415404215051	27.6660792557809
757.894	-22.827546093223	27.5517245452113
759.822	-22.7335119099342	27.4550213103504
761.751	-22.6651626333576	27.3487086930021
763.679	-22.5894556765694	27.236715908516
765.608	-22.5190233818289	27.1408446529814
767.536	-22.489906547106	27.0253525333069
769.465	-22.4502897842845	26.8671262355022
771.393	-22.3662655620495	26.7094000959107
773.322	-22.2792177317064	26.5688384423171
775.25	-22.198144217659	26.4207435621811
777.179	-22.0901172425186	26.2639715127608
779.107	-21.9395897387216	26.1507516530835
781.036	-21.8172890243979	26.1000014684436
782.964	-21.7739426677997	26.045361688757
784.893	-21.7535149246011	25.9355615979743
786.821	-21.6976007579981	25.8060494555706
788.75	-21.6379482341034	25.6739515105184
790.678	-21.566377599878	25.5288623060625
792.607	-21.4589785621156	25.4101311839784
794.535	-21.3798071614521	25.3223751449916
796.464	-21.3454841775629	25.1974613570105
798.392	-21.2669693231396	25.0311578511982
800.321	-21.121130866657	24.9150847765495
802.249	-21.0198801351547	24.8575573407321
804.178	-20.9897187636798	24.7705848337929
806.106	-20.9458547926483	24.6178060289636
808.034	-20.8242857036321	24.4632680107511
809.963	-20.6675846583137	24.3806483776848
811.891	-20.5684586368238	24.3527787115839
813.82	-20.54620992868	24.290114057568
815.748	-20.5091502494781	24.1666187258741
817.677	-20.4132244983105	24.0478258316238
819.605	-20.314403202718	23.9708650015649
821.534	-20.2553312197684	23.8982133338976
823.462	-20.2025132965193	23.8002934851404
825.391	-20.1251001597474	23.7061518192061
827.319	-20.0597691979791	23.6272112909869
829.248	-20.0191145434668	23.5229992879709
831.176	-19.9448077550392	23.3949579299276
833.105	-19.8264735353383	23.3006655902093
835.033	-19.7294783920651	23.2492747302557
836.962	-19.6729935590923	23.1949399223608
838.89	-19.6166432744967	23.1330931064248
840.819	-19.5700920115664	23.0871951441911
842.747	-19.5753709665293	23.0123086827178
844.676	-19.5658730801844	22.8795672752901
846.604	-19.4915776729631	22.7563636039756
848.533	-19.4258891594655	22.6662740903288
850.461	-19.3893356788309	22.5628781662257
852.39	-19.3352326641824	22.4344190832847
854.318	-19.2460955300207	22.3195103495611
856.247	-19.1615923429667	22.2243188574516
858.175	-19.0830568329229	22.1269453292695
860.104	-18.9851262591147	22.0476611846924
862.032	-18.9058790597258	21.9904780048385
863.96	-18.8528758032214	21.9342772974049
865.889	-18.8176460594049	21.8549361818614
867.817	-18.7669568563988	21.7546866361024
869.746	-18.6898848006618	21.670460835293
871.674	-18.6314851470889	21.603355562671
873.603	-18.5960484200964	21.5172465607322
875.531	-18.5429926435701	21.4044145749195
877.46	-18.4490456691251	21.3052297633597
879.388	-18.3509600936637	21.2526605960119
881.317	-18.3033296052606	21.2091377268732
883.245	-18.273428795462	21.1332479472364
885.174	-18.2170890493025	21.0515604761491
887.102	-18.1646989908337	20.9813011037648
889.031	-18.1276390168207	20.9028420023829
890.959	-18.0852602609325	20.8090902199844
892.888	-18.0278434368181	20.7071350632094
894.816	-17.9480852909626	20.6144899340399
896.745	-17.860521340923	20.5499666584516
898.673	-17.7944689020831	20.5065782210703
900.602	-17.757422276303	20.4618179700101
902.53	-17.7389337654541	20.3915132123626
904.459	-17.7073042710658	20.3009228977443
906.387	-17.6596088452876	20.203669710372
908.316	-17.5938334698415	20.1153848244001
910.244	-17.5250439141417	20.0506893637056
912.173	-17.4813222604498	19.9971287562548
914.101	-17.4637875994443	19.9207206491946
916.03	-17.4335485976733	19.8096308617109
917.958	-17.3586921226296	19.7008090550293
919.887	-17.2674634090202	19.6288963844042
921.815	-17.2018558040372	19.586206173567
923.743	-17.1759729468535	19.5345796515929
925.672	-17.1628034253639	19.4418779131791
927.6	-17.1140791420502	19.3226236898154
929.529	-17.0236284215594	19.2204719740351
931.457	-16.9265562245407	19.1528963442084
933.386	-16.8460218003673	19.1102171072268
935.314	-16.7900223819799	19.0747207379812
937.243	-16.7540779848021	19.0294283185339
939.171	-16.7227156008259	18.9724337196575
941.1	-16.6944005482009	18.9043026216969
943.028	-16.6628886794739	18.822611651186
944.957	-16.616592585963	18.7352499387102
946.885	-16.5577632543456	18.6562266324227
948.814	-16.5003465497806	18.5861136895626
950.742	-16.4459568435022	18.5186838704573
952.671	-16.3911094940391	18.4590262931634
954.599	-16.3497976413206	18.4035783049075
956.528	-16.3233482130228	18.3321755546967
958.456	-16.2864033405894	18.2424615688222
960.385	-16.2283915934906	18.151126179854
962.313	-16.157049416751	18.078457638971
964.242	-16.0995284956353	18.0149230459169
966.17	-16.0470672584764	17.9421660771938
968.099	-15.978442043202	17.8796754002811
970.027	-15.9256527898488	17.8272971716644
971.956	-15.8872774504724	17.7561028965677
973.884	-15.8248131274044	17.677853901578
975.813	-15.7490567196191	17.6201142976133
977.741	-15.6896818533561	17.5748303172243
979.669	-15.64195685999	17.5251067981821
981.598	-15.5936343217081	17.4695438869624
983.526	-15.5411740256604	17.4154943193187
985.455	-15.4904324916683	17.3699273252958
987.383	-15.454796397154	17.3216287231552
989.312	-15.422585157468	17.2576232487759
991.24	-15.3745422668826	17.1851368121816
993.169	-15.3097147105087	17.1256939053084
995.097	-15.2499535651813	17.0878404146671
997.026	-15.2151108624904	17.053393223794
998.954	-15.1948853790325	16.9998494270395
1000.88	-15.1638470072658	16.9302238579376
1002.81	-15.1166983159779	16.8635553363664
1004.74	-15.0697307600567	16.8048973352026
1006.67	-15.0269378923278	16.7449662807152
1008.6	-14.9788267392519	16.687133470787
1010.53	-14.9332620909484	16.6354905736188
1012.45	-14.8967163729101	16.5796159839546
1014.38	-14.8554451210651	16.5193302540759
1016.31	-14.8118576791888	16.4606336098944
1018.24	-14.7696695975685	16.4016658255318
1020.17	-14.7266557088238	16.3405807521202
1022.1	-14.6803617592617	16.2786198495608
1024.03	-14.630315435305	16.2178742226604
1025.95	-14.5777921059	16.1581270537126
1027.88	-14.5179786400283	16.1054150217265
1029.81	-14.4605858407735	16.065835335799
1031.74	-14.4174145143817	16.0288396843284
1033.67	-14.3803613523178	15.9854173812987
1035.6	-14.3400486705877	15.9405794563202
1037.52	-14.3026980578745	15.9030864757882
1039.45	-14.2829891537335	15.856149604767
1041.38	-14.2593711809214	15.7886314078758
1043.31	-14.2123533966218	15.7226879308737
1045.24	-14.1638260994461	15.6672070814438
1047.17	-14.1179977462778	15.6112107224422
1049.1	-14.0621565081804	15.5647634197985
1051.02	-14.0151521461349	15.5368080136774
1052.95	-13.9971777435986	15.5016466033441
1054.88	-13.9839150293429	15.4401678680828
1056.81	-13.9497728587949	15.3644068453419
1058.74	-13.8939158827686	15.296399615822
1060.67	-13.8322199171548	15.2506763740161
1062.59	-13.7893359014229	15.2141319492568
1064.52	-13.7578005929877	15.1687232258042
1066.45	-13.7231979173291	15.1121668272452
1068.38	-13.6764876964985	15.0554619015516
1070.31	-13.6248973587749	15.0095282613418
1072.24	-13.5823997431755	14.9695026505398
1074.17	-13.5471910361018	14.9210808345834
1076.09	-13.5012663452861	14.8685333543854
1078.02	-13.444763372191	14.8318889988981
1079.95	-13.4053346514843	14.8114333916493
1081.88	-13.39427180819	14.7738601097366
1083.81	-13.3737407727507	14.7098689539912
1085.74	-13.3245791726027	14.6455265975259
1087.67	-13.2621900069834	14.608332185775
1089.59	-13.2231030905683	14.5934315264268
1091.52	-13.2193678043417	14.561986528216
1093.45	-13.2150710838237	14.4946813056421
1095.38	-13.1774055295251	14.4177472048988
1097.31	-13.1224654636535	14.3542535100894
1099.24	-13.0660035400093	14.304929657909
1101.16	-13.0132903446387	14.2670918652745
1103.09	-12.9708868669264	14.2330161472538
1105.02	-12.9348861522969	14.1932597024211
1106.95	-12.8941295077649	14.1536418906586
1108.88	-12.8560078843199	14.1171084352856
1110.81	-12.8217519550704	14.0810413155201
1112.74	-12.791567468927	14.0457769001771
1114.66	-12.7699535246538	14.0016285790426
1116.59	-12.7416507827805	13.9442270829967
1118.52	-12.6951329571198	13.8927534369562
1120.45	-12.6506820169173	13.8543549075923
1122.38	-12.6180279780032	13.8156405881205
1124.31	-12.5869390525987	13.7690117703616
1126.23	-12.5494938794393	13.7182014468892
1128.16	-12.5048161577748	13.6641012767165
1130.09	-12.4435001474589	13.6208608986371
1132.02	-12.3820601894048	13.6046319909789
1133.95	-12.3504181658085	13.5984320767828
1135.88	-12.3404567430759	13.5739990923285
1137.81	-12.3242338354219	13.5344077948626
1139.73	-12.3026697638305	13.4901074029591
1141.66	-12.2780899738221	13.441765613711
1143.59	-12.2471099173957	13.3917189444814
1145.52	-12.2109686460825	13.3432670167868
1147.45	-12.1710063907492	13.2989206430266
1149.38	-12.1306316832894	13.2588778049432
1151.3	-12.0903968917807	13.2244323570324
1153.23	-12.054977447643	13.1957624674027
1155.16	-12.0304460414936	13.1662093169422
1157.09	-12.012295458084	13.1253514157844
1159.02	-11.9866157568179	13.077040021217
1160.95	-11.9553928460488	13.0287810132958
1162.88	-11.9222203876211	12.9760355066871
1164.8	-11.8759987364678	12.9261649653112
1166.73	-11.8245416596106	12.8893806121518
1168.66	-11.7812116159121	12.8614275254009
1170.59	-11.7454316535339	12.8329225090059
1172.52	-11.7109483951968	12.8070835096603
1174.45	-11.6866362754817	12.7771565150811
1176.38	-11.6614425285942	12.7376068823578
1178.3	-11.626840207318	12.6981879281107
1180.23	-11.5903272447467	12.6645395619917
1182.16	-11.5580792078836	12.6331270664961
1184.09	-11.5271036910061	12.6020292258366
1186.02	-11.4982421147973	12.5733635863204
1187.95	-11.4762443652457	12.5410887205351
1189.87	-11.4536833674707	12.5020533384875
1191.8	-11.4251861014155	12.4641989989429
1193.73	-11.4015181235775	12.425203826276
1195.66	-11.3770857551479	12.3774010547468
1197.59	-11.3402454072854	12.3271290959703
1199.52	-11.2937807756023	12.2855046044794
1201.45	-11.2481975783703	12.2551007408868
1203.37	-11.2100674280059	12.2300128877344
1205.3	-11.1772749939096	12.2050079614979
1207.23	-11.1476060957375	12.180291171265
1209.16	-11.123436084947	12.1540943876633
1211.09	-11.103182259881	12.120406558009
1213.02	-11.0776059067818	12.0812317577283
1214.94	-11.0462109536384	12.0425908327147
1216.87	-11.0117182967762	12.0081039174957
1218.8	-10.9791907600043	11.975685208635
1220.73	-10.9462513694737	11.9446043064063
1222.66	-10.9139298650098	11.9171160123365
1224.59	-10.8870463224161	11.8884829598915
1226.52	-10.8592228305456	11.8573786317469
1228.44	-10.8298440569092	11.8293325801332
1230.37	-10.8062827536989	11.8035251116352
1232.3	-10.7911571970877	11.765765439537
1234.23	-10.7635556423181	11.7145824017916
1236.16	-10.7117443705484	11.6766728760658
1238.09	-10.6647635408237	11.6625305839828
1240.02	-10.6408318099775	11.6532966378477
1241.94	-10.630323023063	11.6327514245538
1243.87	-10.6198542880073	11.5971233483735
1245.8	-10.5990283909549	11.5529308522588
1247.73	-10.5659798301957	11.5130043391587
1249.66	-10.5325305595745	11.4809441430678
1251.59	-10.5038029986722	11.4485812100841
1253.51	-10.4711452155839	11.4158075112248
1255.44	-10.4351930645529	11.3902502524246
1257.37	-10.406547086045	11.3686691784852
1259.3	-10.3837766482608	11.3454578495955
1261.23	-10.3636664312528	11.3178339464355
1263.16	-10.3427223151998	11.2839275066792
1265.09	-10.3140942203064	11.2493298664615
1267.01	-10.2817743428445	11.2225631033375
1268.94	-10.2567918714376	11.200146450918
1270.87	-10.2387080033997	11.1728538811908
1272.8	-10.2192967562329	11.1402139241925
1274.73	-10.1975783526224	11.1045182233404
1276.66	-10.1728742348417	11.0641072998013
1278.58	-10.138208658148	11.0230200398368
1280.51	-10.0935504865952	10.9915875259911
1282.44	-10.0500066109188	10.9784753849084
1284.37	-10.0269444735561	10.9718601391674
1286.3	-10.019582571623	10.9486567761941
1288.23	-10.0009272104698	10.9137196828603
1290.16	-9.9725874993753	10.8843416091244
1292.08	-9.94927999918867	10.8565941655291
1294.01	-9.92391788060397	10.8279713719449
1295.94	-9.89688589386731	10.8036034229889
1297.87	-9.87564686184205	10.7822126377452
1299.8	-9.86201188562754	10.7546979036154
1301.73	-9.84590740701887	10.7178042381186
1303.66	-9.82059688350405	10.6755254095414
1305.58	-9.78235370741247	10.6404793658511
1307.51	-9.74394845629171	10.6182376566528
1309.44	-9.71496526633088	10.6021074657254
1311.37	-9.69411679535043	10.5849706647408
1313.3	-9.67859230132565	10.5628129025335
1315.23	-9.66425990983858	10.5317389360004
1317.15	-9.64213169759942	10.4964470912287
1319.08	-9.61303296177691	10.4640366640478
1321.01	-9.58249722080076	10.437809067763
1322.94	-9.55613506844112	10.4132727965014
1324.87	-9.52918577316565	10.3893771105379
1326.8	-9.50326199894927	10.3694341298048
1328.73	-9.48412830917794	10.3479413209661
1330.65	-9.46493989320244	10.3227165125597
1332.58	-9.44431386778543	10.2977700210016
1334.51	-9.42628994840282	10.2714832156694
1336.44	-9.40850614435731	10.2403828417139
1338.37	-9.38551561716318	10.2082454473304
1340.3	-9.36109117527582	10.1764818807919
1342.22	-9.3340052723975	10.1422637768289
1344.15	-9.29766462396633	10.113864567218
1346.08	-9.26245509379747	10.0969361417347
1348.01	-9.23843976086567	10.0836918345162
1349.94	-9.22166090107948	10.0650862727749
1351.87	-9.20437221724357	10.0400269529342
1353.8	-9.18221321127293	10.012904155278
1355.72	-9.15629919589553	9.9911229616083
1357.65	-9.13667792016753	9.97303233223112
1359.58	-9.12404447603832	9.94796851125247
1361.51	-9.10600130772924	9.91596115308501
1363.44	-9.08045155513768	9.88782324304466
1365.37	-9.05847141582198	9.86096135379912
1367.3	-9.0351747313045	9.83095857168257
1369.22	-9.00559241303397	9.80368172408997
1371.15	-8.97602018556402	9.78328359655481
1373.08	-8.95284594256835	9.76504776255942
1375.01	-8.93375796487131	9.74247634731323
1376.94	-8.9117118170951	9.71659147507947
1378.87	-8.88589970332672	9.69059679423034
1380.79	-8.856681822639	9.66847612567932
1382.72	-8.82756489205583	9.65316324017435
1384.65	-8.80569876430182	9.64224927543127
1386.58	-8.79241258983621	9.62710615241037
1388.51	-8.77934435549758	9.60603195784472
1390.44	-8.76423373036413	9.58194345153756
1392.37	-8.74781122076094	9.5564776980447
1394.29	-8.72988167751596	9.52772596178963
1396.22	-8.7053616824627	9.50042531219945
1398.15	-8.67929156794466	9.4795814116302
1400.08	-8.65876836268666	9.46121835324288
1402.01	-8.64206616814208	9.43824503436235
1403.94	-8.62012892922842	9.41506635477726
1405.86	-8.59903528022291	9.3965767890394
1407.79	-8.58480439169226	9.37441125395123
1409.72	-8.5671359742127	9.34767108435831
1411.65	-8.54524295587356	9.3226953942549
1413.58	-8.52492097706188	9.29796569912601
1415.51	-8.50287888939569	9.27090648075625
1417.44	-8.47531153714781	9.24560540311882
1419.36	-8.44469844174835	9.22734386040005
1421.29	-8.41825733631688	9.21684740407568
1423.22	-8.4014238410444	9.20885168558062
1425.15	-8.3941589228026	9.19399991291174
1427.08	-8.38647337225825	9.16756485033028
1429.01	-8.36772844441844	9.13829925265027
1430.93	-8.34374242105465	9.11848513645071
1432.86	-8.33001668996264	9.10032694610066
1434.79	-8.31930571875248	9.07197035528501
1436.72	-8.2974279161225	9.04176570423868
1438.65	-8.27141609230824	9.01897935595473
1440.58	-8.2510567715366	8.99799868970667
1442.51	-8.23040347162692	8.9764643631226
1444.43	-8.21030411878985	8.95574557031319
1446.36	-8.19193224292263	8.93319547137501
1448.29	-8.17144015824865	8.90879660033093
1450.22	-8.14736325457397	8.88515588273348
1452.15	-8.12084079732013	8.86789515598988
1454.08	-8.10095677698304	8.85482847929863
1456.01	-8.08872047778739	8.83515081229754
1457.93	-8.07123485055526	8.80955218276466
1459.86	-8.0471050943952	8.7869734927581
1461.79	-8.02415660848508	8.7684088432266
1463.72	-8.0036725043745	8.7507516736835
1465.65	-7.9844426973525	8.73134048295214
1467.58	-7.96303717976983	8.71275098545148
1469.5	-7.94268939773127	8.69503911328633
1471.43	-7.92173626316073	8.67731449183423
1473.36	-7.89947337388065	8.66381554410738
1475.29	-7.88314608402612	8.65324800101766
1477.22	-7.87366687355741	8.63666826447004
1479.15	-7.86030439179763	8.61426978206107
1481.08	-7.84129205376268	8.59337205663115
1483	-7.82255816335704	8.57724701751368
1484.93	-7.80889099142636	8.56119065007539
1486.86	-7.79728768847535	8.54128822254787
1488.79	-7.78394193086007	8.51755469250599
1490.72	-7.76624726929564	8.49396691427001
1492.65	-7.7478406712681	8.47288159562078
1494.57	-7.73181018401155	8.4514028026317
1496.5	-7.7150908157827	8.42580817785108
1498.43	-7.69178929421737	8.3994408497678
1500.36	-7.66268482165574	8.38067937057368
1502.29	-7.63850672031432	8.36823970492452
1504.22	-7.61982081318021	8.35566487932344
1506.15	-7.6023508669315	8.34304719045594
1508.07	-7.58864897247883	8.32893381382681
1510	-7.57559090282951	8.30983296958517
1511.93	-7.55724682586216	8.28965052953898
1513.86	-7.53596120523551	8.27635117460911
1515.79	-7.5231030031933	8.26413855634992
1517.72	-7.51292702926727	8.24581340989753
1519.65	-7.49773265846341	8.22576519020713
1521.57	-7.48106340660737	8.20896836907333
1523.5	-7.46792740407838	8.19347160111009
1525.43	-7.45811980941832	8.17465297525347
1527.36	-7.44710287427746	8.1520561160793
1529.29	-7.43364860820873	8.12679642330462
1531.22	-7.41628900885814	8.09945843980996
1533.14	-7.39222480962604	8.07439761384327
1535.07	-7.3648099573078	8.05850738525736
1537	-7.34523106687219	8.04668778581602
1538.93	-7.33011073832622	8.03280742518124
1540.86	-7.31543605896246	8.0175427919358
1542.79	-7.30275294890483	8.00017415620964
1544.72	-7.28945072804114	7.97899290930649
1546.64	-7.27184774418532	7.95732285613609
1548.57	-7.25228755081554	7.93757039141255
1550.5	-7.2324518640706	7.91960151122644
1552.43	-7.21242265789639	7.90372525463235
1554.36	-7.1939792639874	7.89100907769007
1556.29	-7.18074933845106	7.87737164102789
1558.21	-7.169217526025	7.85851193392931
1560.14	-7.15282902313139	7.83672456150582
1562.07	-7.13173464979581	7.81924666901123
1564	-7.11390624354898	7.80527489569811
1565.93	-7.0998132201933	7.78833626462968
1567.86	-7.08230845070337	7.76986839911143
1569.79	-7.06260528820433	7.75517633460299
1571.71	-7.04699936281371	7.74083344802303
1573.64	-7.03074163851735	7.72487935281593
1575.57	-7.01252980374808	7.71320744879954
1577.5	-7.00169125496767	7.70177918697401
1579.43	-6.99406170249861	7.681833821542
1581.36	-6.97763009274379	7.65830556400434
1583.29	-6.95457156985088	7.64197785256185
1585.21	-6.93693049281085	7.6321273751658
1587.14	-6.92688311552728	7.6199011722457
1589.07	-6.91757186455131	7.60122801331366
1591	-6.90354415792489	7.57919594341914
1592.93	-6.88417025415773	7.55984424567177
1594.86	-6.86521356737978	7.54472328939986
1596.78	-6.84943681312891	7.53050450215463
1598.71	-6.83484372224984	7.51536105583715
1600.64	-6.82072547023846	7.49777326262633
1602.57	-6.80347330378002	7.47917708614332
1604.5	-6.78337265031992	7.46353130214341
1606.43	-6.76438416167615	7.45129462931612
1608.36	-6.74819147622471	7.4392826529638
1610.28	-6.73174225367831	7.42886734377823
1612.21	-6.71879967433059	7.42029371330931
1614.14	-6.71107297538075	7.4082294693041
1616.07	-6.70261824700086	7.39011330066779
1618	-6.68814126825853	7.37148892195566
1619.93	-6.67193010880337	7.35690395912461
1621.85	-6.65911320437632	7.34393311753049
1623.78	-6.6483458232246	7.32870350376945
1625.71	-6.63603486348662	7.31239696296771
1627.64	-6.62339023099897	7.29649196222787
1629.57	-6.61154669655733	7.28006169914768
1631.5	-6.59931525652559	7.26281534883321
1633.43	-6.58656650081146	7.24557128760315
1635.35	-6.57443972857985	7.22742855019366
1637.28	-6.56130511521327	7.20722739145665
1639.21	-6.5448130087836	7.18637618589637
1641.14	-6.52466897070563	7.16849903448634
1643.07	-6.50476345883307	7.15632347829689
1645	-6.49089373409577	7.14618558357762
1646.93	-6.48186352932867	7.13028777395483
1648.85	-6.46813647723747	7.11082735056555
1650.78	-6.45063568225037	7.09397267300955
1652.71	-6.43506142790319	7.07797093439086
1654.64	-6.41868809693161	7.06024457212506
1656.57	-6.39790006661556	7.04462284568235
1658.5	-6.37673610928269	7.03536423007899
1660.42	-6.36175804283369	7.02964325159417
1662.35	-6.35316563374634	7.02185219717394
1664.28	-6.34754545145333	7.00893723036017
1666.21	-6.34131985418459	6.98964157728818
1668.14	-6.3295341220056	6.96589327513643
1670.07	-6.30995771869181	6.94424651438918
1672	-6.28760809524429	6.92888781829887
1673.92	-6.26774068599255	6.91854554576666
1675.85	-6.25185725795331	6.91045029786036
1677.78	-6.24051179005871	6.90174452445329
1679.71	-6.23234949182156	6.888577473973
1681.64	-6.22186697788362	6.87057592713493
1683.57	-6.20569098081946	6.85363077377878
1685.49	-6.18912498034371	6.84177516482871
1687.42	-6.17805757283002	6.82949646972286
1689.35	-6.16751383834097	6.8123363652925
1691.28	-6.15178567135963	6.79423465277951
1693.21	-6.13353289896172	6.77964752738673
1695.14	-6.11710826525414	6.76684312776823
1697.07	-6.1009579413545	6.75455656503511
1698.99	-6.08511529779169	6.74375770499014
1700.92	-6.0710916913185	6.73381542242477
1702.85	-6.0592104421385	6.72249355081397
1704.78	-6.04650102899046	6.70939872785138
1706.71	-6.0318397345266	6.69894735783905
1708.64	-6.02150665023892	6.68885055576725
1710.57	-6.01290857244527	6.6736855476707
1712.49	-5.9986837724279	6.6582193624784
1714.42	-5.98379041119861	6.64711030863952
1716.35	-5.97393117442176	6.63503050556199
1718.28	-5.96350170499027	6.61889699368094
1720.21	-5.94868333530878	6.60306266893284
1722.14	-5.93325604782322	6.58971561062065
1724.06	-5.91898946056784	6.57679373211121
1725.99	-5.9039137351939	6.56501291922324
