989.257142857,	0.629825794483,	-0.0278415254791
990.171428571,	0.636219656302,	-0.0276562878175
991.085714286,	0.641706906454,	-0.0288103735856
992.0,	0.645953887991,	-0.0309647473142
992.914285714,	0.648785661878,	-0.0335627838111
993.828571429,	0.650280962427,	-0.0359105499246
994.742857143,	0.650825788525,	-0.037305689538
995.657142857,	0.651093751985,	-0.0371956504987
996.571428571,	0.651948692868,	-0.0353106281031
997.485714286,	0.654281976256,	-0.0317086862426
998.4,	0.658804802684,	-0.0267085044823
999.314285714,	0.665835348588,	-0.020747275936
1000.22857143,	0.675152829606,	-0.0142359051688
1001.14285714,	0.685998718957,	-0.00746407734723
1002.05714286,	0.697256868704,	-0.000563489033006
1002.97142857,	0.707760705095,	0.00648677335711
1003.88571429,	0.716614577668,	0.0138247210295
1004.8,	0.723413742048,	0.0216421789052
1005.71428571,	0.728295726519,	0.030098652094
1006.62857143,	0.731824104326,	0.039229692593
1007.54285714,	0.734763278579,	0.0488767467203
1008.45714286,	0.737830597852,	0.0586642724308
1009.37142857,	0.741506751473,	0.0680396461595
1010.28571429,	0.745956871328,	0.0763767690391
1011.2,	0.751075939528,	0.0831264052118
1012.11428571,	0.756631327079,	0.0879772108776
1013.02857143,	0.762440536308,	0.0909800645528
1013.94285714,	0.768507687881,	0.0925928613495
1014.85714286,	0.77506052291,	0.0936217167603
1015.77142857,	0.782474773113,	0.0950612108696
1016.68571429,	0.791120181154,	0.0978660880877
1017.6,	0.80118909606,	0.102711767675
1018.51428571,	0.812568411163,	0.109810176508
1019.42857143,	0.824797455415,	0.118837333579
1020.34285714,	0.837129649467,	0.129004431831
1021.25714286,	0.848688703964,	0.139267163073
1022.17142857,	0.858680651259,	0.148621234356
1023.08571429,	0.866597825196,	0.156392572662
1024.0,	0.872346775151,	0.162426044289
1024.91428571,	0.876259762851,	0.167116322373
1025.82857143,	0.878996407215,	0.171286078083
1026.74285714,	0.881378843218,	0.175965520842
1027.65714286,	0.884211061108,	0.182145260721
1028.57142857,	0.888118667879,	0.190564869887
1029.48571429,	0.893432147932,	0.201577509552
1030.4,	0.900135313164,	0.215111027481
1031.31428571,	0.907897234003,	0.230729596578
1032.22857143,	0.916183256119,	0.247777608981
1033.14285714,	0.924407346714,	0.265558656976
1034.05714286,	0.932072899084,	0.283486359099
1034.97142857,	0.938864587718,	0.301159336549
1035.88571429,	0.944681058864,	0.318352134916
1036.8,	0.949614125625,	0.334948449296
1037.71428571,	0.953884265895,	0.350853564043
1038.62857143,	0.957749150455,	0.365917951464
1039.54285714,	0.961415168033,	0.379902482934
1040.45714286,	0.964985412125,	0.392516627566
1041.37142857,	0.968457094755,	0.403540484854
1042.28571429,	0.97174972168,	0.412989232268
1043.2,	0.974733866395,	0.421229416476
1044.11428571,	0.977249654103,	0.428964318075
1045.02857143,	0.979128550989,	0.437078580023
1045.94285714,	0.980232842153,	0.446413593102
1046.85714286,	0.980506185995,	0.457570752716
1047.77142857,	0.980011649376,	0.47080277132
1048.68571429,	0.978939618587,	0.486000536145
1049.6,	0.977589278193,	0.502758069576
1050.51428571,	0.97633804645,	0.520500514803
1051.42857143,	0.975600162012,	0.538658751757
1052.34285714,	0.975757506375,	0.556851043063
1053.25714286,	0.977053597704,	0.575004680724
1054.17142857,	0.979478892411,	0.593352780159
1055.08571429,	0.982709351957,	0.612286220725
1056.0,	0.986155584982,	0.632107677126
1056.91428571,	0.989133199145,	0.652787737
1057.82857143,	0.991102756205,	0.673833969175
1058.74285714,	0.991883373271,	0.694343346162
1059.65714286,	0.991741411431,	0.713231604314
1060.57142857,	0.991301112443,	0.72955758301
1061.48571429,	0.991300221738,	0.742827422632
1062.4,	0.992283940996,	0.753185613527
1063.31428571,	0.994359336481,	0.761449955608
1064.22857143,	0.997106788894,	0.768986394374
1065.14285714,	0.999680408991,	0.777437611833
1066.05714286,	1.00105766252,	0.788340753127
1066.97142857,	1.00035123382,	0.802715522396
1067.88571429,	0.997086483357,	0.820754461502
1068.8,	0.991364937784,	0.841751613456
1069.71428571,	0.983862463877,	0.864330328959
1070.62857143,	0.975651144793,	0.886901041345
1071.54285714,	0.967891615846,	0.908172164316
1072.45714286,	0.961498111477,	0.927520495948
1073.37142857,	0.956894413201,	0.945103872921
1074.28571429,	0.953939115526,	0.961710208197
1075.2,	0.952026067392,	0.978423439126
1076.11428571,	0.950302473387,	0.996226864369
1077.02857143,	0.947921451378,	1.01566700728
1077.94285714,	0.944255924399,	1.03667890035
1078.85714286,	0.939025169255,	1.05862901028
1079.77142857,	0.932309191927,	1.08056469862
1080.68571429,	0.924452516313,	1.10158197084
1081.6,	0.915893884336,	1.12116900848
1082.51428571,	0.906989857794,	1.1393875373
1083.42857143,	0.897903616364,	1.15682450978
1084.34285714,	0.888596093138,	1.17434735708
1085.25714286,	0.878906520592,	1.1927736266
1086.17142857,	0.86867577699,	1.21258716239
1087.08571429,	0.857861199811,	1.23380067834
1088.0,	0.846605140392,	1.25600247803
1088.91428571,	0.835238197074,	1.27855855356
1089.82857143,	0.824218297843,	1.30088957817
1090.74285714,	0.814027629544,	1.32271926069
1091.65714286,	0.805063132088,	1.34420412043
1092.57142857,	0.797553277688,	1.36590264447
1093.48571429,	0.791515588289,	1.38860695672
1094.4,	0.786751290455,	1.41311377101
1095.31428571,	0.78287074064,	1.44002785244
1096.22857143,	0.779353584315,	1.4696652894
1097.14285714,	0.775652965112,	1.50207404228
1098.05714286,	0.771338838523,	1.53714357186
1098.97142857,	0.766246347558,	1.5747533014
1099.88571429,	0.760572284755,	1.61491192207
1100.8,	0.754865606848,	1.65785232379
1101.71428571,	0.74988876877,	1.70405909706
1102.62857143,	0.746367793679,	1.75422170469
1103.54285714,	0.744679757442,	1.80913680059
1104.45714286,	0.744541002738,	1.86961946753
1105.37142857,	0.74476559997,	1.93649205655
1106.28571429,	0.743164035262,	2.01066954393
1107.2,	0.736635025552,	2.09326469717
1108.11428571,	0.721457202214,	2.18556735299
1109.02857143,	0.693724129894,	2.28879210428
1109.94285714,	0.649819302399,	2.40363625742
1110.85714286,	0.586819649422,	2.52983062586
1111.77142857,	0.502736107895,	2.66587684317
1112.68571429,	0.396525955162,	2.80904521814
1113.6,	0.26784533972,	2.9555689575
1114.51428571,	0.116577637088,	3.10090987794
1115.42857143,	-0.0577155170207,	3.23998095009
1116.34285714,	-0.25616260693,	3.36723322368
1117.25714286,	-0.480488695902,	3.47654902572
1118.17142857,	-0.732307613134,	3.56100047211
1119.08571429,	-1.01190880171,	3.61273041508
1120.0,	-1.31693407367,	3.62331263352
1120.91428571,	-1.64149981211,	3.58474979092
1121.82857143,	-1.97621756879,	3.49084155839
1122.74285714,	-2.30918525538,	3.33836672916
1123.65714286,	-2.62757169778,	3.12765543117
1124.57142857,	-2.91920726438,	2.86252208829
1125.48571429,	-3.17371030734,	2.54977720634
1126.4,	-3.38293121233,	2.19851098677
1127.31428571,	-3.54072179416,	1.81929535594
1128.22857143,	-3.64227494186,	1.42354408984
1129.14285714,	-3.68355088129,	1.02330194593
1130.05714286,	-3.66142944307,	0.631445609487
1130.97142857,	-3.57493829886,	0.261769417767
1131.88571429,	-3.42716623044,	-0.0718234276754
1132.8,	-3.22670584208,	-0.357336439134
1133.71428571,	-2.98741557953,	-0.587182699093
1134.62857143,	-2.72623432521,	-0.759778971991
1135.54285714,	-2.46000080364,	-0.879292265167
1136.45714286,	-2.20267553241,	-0.95379399587
1137.37142857,	-1.96384364147,	-0.992887587296
1138.28571429,	-1.74857105215,	-1.00578600964
1139.2,	-1.55820627429,	-1.00022876324
1140.11428571,	-1.39163195432,	-0.982135458471
1141.02857143,	-1.24655541988,	-0.955723881632
1141.94285714,	-1.12053218619,	-0.923871143463
1142.85714286,	-1.01153042868,	-0.888576939876
1143.77142857,	-0.918006203419,	-0.851390731856
1144.68571429,	-0.838644825686,	-0.813634947842
1145.6,	-0.772022983113,	-0.776325473564
1146.51428571,	-0.716393265769,	-0.739883783269
1147.42857143,	-0.669672030141,	-0.703902143257
1148.34285714,	-0.629621405219,	-0.667209168718
1149.25714286,	-0.594145127271,	-0.62828679695
1150.17142857,	-0.56155763502,	-0.58586844817
1151.08571429,	-0.530701377505,	-0.539481240074
1152.0,	-0.500894997131,	-0.489790274857
1152.91428571,	-0.471808096917,	-0.438699759064
1153.82857143,	-0.443380877184,	-0.38916299658
1154.74285714,	-0.415812264764,	-0.344634133027
1155.65714286,	-0.389499908776,	-0.308204581301
1156.57142857,	-0.364802263967,	-0.281702780131
1157.48571429,	-0.341710062497,	-0.265161955765
1158.4,	-0.319731036831,	-0.256861681374
1159.31428571,	-0.29816836799,	-0.253790287935
1160.22857143,	-0.276641644466,	-0.252228098507
1161.14285714,	-0.25556776874,	-0.248322905521
1162.05714286,	-0.23635899004,	-0.238777995299
1162.97142857,	-0.221069606204,	-0.221733277719
1163.88571429,	-0.211402452953,	-0.197563467541
1164.8,	-0.207665594166,	-0.169108202909
1165.71428571,	-0.208720620344,	-0.140962197273
1166.62857143,	-0.212915222464,	-0.117775291417
1167.54285714,	-0.218619579698,	-0.102426449241
1168.45714286,	-0.224137036109,	-0.0953206975479
1169.37142857,	-0.227891753915,	-0.0948688184236
1170.28571429,	-0.228763130831,	-0.0984461762104
1171.2,	-0.226118902834,	-0.103255139017
1172.11428571,	-0.219733980488,	-0.106788911834
1173.02857143,	-0.209892465167,	-0.107008398797
1173.94285714,	-0.197553038178,	-0.102581679336
1174.85714286,	-0.184215425646,	-0.0933911037764
1175.77142857,	-0.171423246534,	-0.0811763715122
1176.68571429,	-0.160482354649,	-0.0695287104073
1177.6,	-0.152778099722,	-0.0620046742842
1178.51428571,	-0.149646037662,	-0.0596897688052
1179.42857143,	-0.151606189709,	-0.0613442902411
1180.34285714,	-0.158160004742,	-0.0648841152376
1181.25714286,	-0.168130432509,	-0.0677638712251
1182.17142857,	-0.180071590303,	-0.066991738981
1183.08571429,	-0.192379541681,	-0.060271356306
1184.0,	-0.203356598267,	-0.0477361839618
1184.91428571,	-0.211853389691,	-0.0320085965292
1185.82857143,	-0.217654012279,	-0.0161899693302
1186.74285714,	-0.220957671747,	-0.00232519685038
1187.65714286,	-0.222046048549,	0.00857801066832
1188.57142857,	-0.221464133954,	0.0161062936508
1189.48571429,	-0.220106826401,	0.0201844743416
1190.4,	-0.218894578245,	0.0208607310574
1191.31428571,	-0.218153186046,	0.0180671919248
1192.22857143,	-0.217290508075,	0.0116225440708
1193.14285714,	-0.215264778655,	0.00170740977174
1194.05714286,	-0.21141074687,	-0.0106082569027
1194.97142857,	-0.205945606861,	-0.0236408665268
1195.88571429,	-0.200046311446,	-0.0361543219484
1196.8,	-0.195684941005,	-0.0481154262455
1197.71428571,	-0.194608617011,	-0.0604363926494
1198.62857143,	-0.195985341181,	-0.073616313416
1199.54285714,	-0.196502697291,	-0.0866478140136

